,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
147,ChIJb7iGnPhjoDER0Wg0Q8iN3pY,Angel Beauty,Thẩm mỹ viện,0938 669 004,"Angel Beauty, 131 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ 700000","Cái Khế, Ninh Kiều",131 Trần Văn Khéo,Cần Thơ,700000.0,"Ninh Kiều, Cần Thơ",VN
150,ChIJrzOF_F9joDERclzoKpuRm0A,Kassy spa,Thẩm mỹ viện,,"Kassy spa, 22/24 Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",22/24 Trần Quang Khải,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
153,ChIJLa7NF-KJoDERASGUa8cXF-E,Thẩm Mỹ HeaVen,Thẩm mỹ viện,0987 170 868,"Thẩm Mỹ HeaVen, 32 Đ. Trần Hoàng Na, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",32 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
154,ChIJaWg1-0iIoDER_PUbn9EhknE,Beauty Min's,Thẩm mỹ viện,0939 545 458,"Beauty Min's, 56 Đ. Trần Hoàng Na, Phường An Khánh, Ninh Kiều, Cần Thơ 900000","Phường An Khánh, Ninh Kiều",56 Đ. Trần Hoàng Na,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
155,ChIJK16XIIeJoDERpeIktU9GBW0,Pink GIRL Nail,Tiệm chăm sóc móng,,"Pink GIRL Nail, 47 Hẻm 86, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",47 Hẻm 86,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
157,ChIJ5X25zSCIoDERUxylNyo6i1w,Làm đẹp Bích Ngọc,Thẩm mỹ viện,0989 570 067,"2QHH+2X9 Làm đẹp Bích Ngọc, Hẻm 71 Quang Trung, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều","2QHH+2X9, Hẻm 71 Quang Trung",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
160,ChIJ4UZAKBmIoDERN7zfzXVz8U4,Thẩm Mỹ Viện Kim Linh,Thẩm mỹ viện,0292 6292 144,"Thẩm Mỹ Viện Kim Linh, 11 Đường A1, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",11 Đường A1,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
161,ChIJ-Rcq4BBjoDER7Gcfdacrnq4,Tâm NAIL - GỘI ĐẦU - UỐN MI - Waxing,Tiệm chăm sóc móng,0939 546 983,"Tâm NAIL - GỘI ĐẦU - UỐN MI - Waxing, 40 Đ. Nguyễn Bình, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",40 Đ. Nguyễn Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
162,ChIJHfNZ76lioDERIepAt2f4FVM,Tiệm Makeup Kiwi,Thẩm mỹ viện,0939 071 779,"Tiệm Makeup Kiwi, 71K Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",71K Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
166,ChIJ5wYooKhioDER7-5TX-oaX1k,Trung Tâm Spa UA,Thẩm mỹ viện,0292 3750 289,"Trung Tâm Spa UA, 51 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",51 Đ. Phạm Ngọc Thạch,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
167,ChIJ5dFFJahioDERmjuqGSkKfVE,Tiệm Nail Sài Gòn,Thẩm mỹ viện,0917 979 377,"2QWM+539 Tiệm Nail Sài Gòn, Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều","2QWM+539, Trần Quang Khải",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
171,ChIJPZ9lJR2IoDERAgnR7yqJKxQ,Thẩm Mỹ Thủy,Thẩm mỹ viện,0292 3826 437,"Thẩm Mỹ Thủy, 1 Hẻm 8 Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",1 Hẻm 8 Đinh Tiên Hoàng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
172,ChIJq4iX1Q6IoDER8e0AHH7ExaY,Thẩm Mỹ NA Beauty & Clinic,Thẩm mỹ viện,0779 141 000,"Thẩm Mỹ NA Beauty & Clinic, Hẻm 188 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",Hẻm 188 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
174,ChIJw-LWzVKJoDERV4mWVSL_YPE,Thy Beauty,Thẩm mỹ viện,,"Thy Beauty, 17 Bế Văn Đàn, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",17 Bế Văn Đàn,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
175,ChIJqQbQT7-JoDERNFw-Sbj6jCI,HƯƠNG KIM SPA,Thẩm mỹ viện,,"HƯƠNG KIM SPA, 49 Đ. Võ Trường Toản, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",49 Đ. Võ Trường Toản,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
176,ChIJw5LS2beJoDERK1f9F57LWlg,YÊN SPA,Thẩm mỹ viện,,"YÊN SPA, 161/13 tổ 13 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",161/13 tổ 13 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
178,ChIJrVsMOpiJoDERScuegLgG9pk,Emmy Beauté,Thẩm mỹ viện,0783 779 968,"Emmy Beauté, 26 A5, KDC Tổ 3A, Ninh Kiều, Cần Thơ","KDC Tổ 3A, Ninh Kiều",26 A5,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
180,ChIJq_tNjQuJoDERuwLGvUS8jYM,HaKa Chi Spa,Thẩm mỹ viện,0913 722 882,"HaKa Chi Spa, 20 Đường B11, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",20 Đường B11,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
181,ChIJhx7giyaJoDERmS4-GSKozfs,Tiệm Nail_TiêuVi,Tiệm chăm sóc móng,0939 161 055,"Tiệm Nail_TiêuVi, 42 Đường B22, Hưng Lợi, Ninh Kiều, Cần Thơ 92000","Hưng Lợi, Ninh Kiều",42 Đường B22,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN
183,ChIJz9GGdY6JoDERVxFxvxFXDDM,Bối Beauty,Thẩm mỹ viện,0938 104 198,"Bối Beauty, 180/16 Hẻm 558 -30/4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",180/16 Hẻm 558 -30/4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
184,ChIJV5SvsjaIoDER-reWfSeKH7g,Beauty House Trâm Anh,Thẩm mỹ viện,,"Beauty House Trâm Anh, 190/8D Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",190/8D Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
185,ChIJezXPVjOIoDERqRgou33mfcc,Cửa Hàng Thẩm Mỹ Viện Mỹ Trinh,Thẩm mỹ viện,0907 706 779,"Cửa Hàng Thẩm Mỹ Viện Mỹ Trinh, 151/26A, Đường Trần Hoàng Na, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","151/26A, Đường Trần Hoàng Na, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
188,ChIJ70GBja2JoDERHStNV0tqQnY,Spa Nắng - Gội Đầu Dưỡng Sinh,Chuyên gia làm đẹp,0907 985 987,"Spa Nắng - Gội Đầu Dưỡng Sinh, Tp, 158/63 Đ. Nguyễn Việt Hồng, P, Ninh Kiều, Cần Thơ 90000","P, Ninh Kiều","Tp, 158/63 Đ. Nguyễn Việt Hồng",Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
189,ChIJ2TjM7sljoDERMofdAb7nVO0,Trinh nails,Tiệm chăm sóc móng,,"Trinh nails, 12n Hẻm 22 Đ. Mạc Đĩnh Chi, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",12n Hẻm 22 Đ. Mạc Đĩnh Chi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
190,ChIJyXr6v6BioDERcIlqjK_DOlE,Trung Tâm Dịch Vụ Xăm Nghệ Thuật Lottoo,Thẩm mỹ viện,0932 888 798,"Trung Tâm Dịch Vụ Xăm Nghệ Thuật Lottoo, 31 Đ. Trương Định, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",31 Đ. Trương Định,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
191,ChIJ24u0DKBioDERes9zbG8H310,Tiệm Làm Đẹp Kim Anh,Thẩm mỹ viện,0292 3822 183,"Tiệm Làm Đẹp Kim Anh, 55 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",55 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
192,ChIJE6nUaiyIoDERXeehjNhwwws,Làm Đẹp Phương Anh,Thẩm mỹ viện,,"Làm Đẹp Phương Anh, Hưng Thạnh, Cái Răng, Cần Thơ","Hưng Thạnh, Cái Răng",,Cần Thơ,,"Cái Răng, Cần Thơ",VN
193,ChIJB4KadaBioDERWs2urD1aCxk,Beauty Salon Làm Đẹp,Thẩm mỹ viện,,"Beauty Salon Làm Đẹp, 63 Đ. Đề Thám, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",63 Đ. Đề Thám,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
194,ChIJ4ZpM0wWIoDERyrojYjb9o-Y,Tiệm Làm Đẹp Hương Thuỷ,Thẩm mỹ viện,7103897414,"Tiệm Làm Đẹp Hương Thuỷ, 5 Đ. Trần Việt Châu, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",5 Đ. Trần Việt Châu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
195,ChIJVzww7qdioDER3kFZXEyOwIs,Hoai Anh Beauty Care Center,Thẩm mỹ viện,0909 663 338,"Hoai Anh Beauty Care Center, 2A Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",2A Nguyễn Trãi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
196,ChIJ658k4PuHoDERm_Z1-YXxi14,"Phun Thêu, Điêu Khắc, Thẩm Mỹ Phương Linh",Thẩm mỹ viện,,"3Q6G+GF2 Phun Thêu, Điêu Khắc, Thẩm Mỹ Phương Linh, Đường Số 12A, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","3Q6G+GF2, Đường Số 12A",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
198,ChIJG50uOZ9ioDERyKqNiQbJofk,Trung Tâm Chăm Sóc Sắc Đẹp Sen Việt,Thẩm mỹ viện,0292 6541 052,"Trung Tâm Chăm Sóc Sắc Đẹp Sen Việt, 38 Đường Châu Văn Liêm, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",38 Đường Châu Văn Liêm,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
202,ChIJPRYbSxyIoDERWpeiP75-Zb0,Minh Trang Hair Beauty Salon - Massage,Thẩm mỹ viện,0292 3735 665,"Minh Trang Hair Beauty Salon - Massage, 137 Hoàng Văn Thụ, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",137 Hoàng Văn Thụ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
203,ChIJTfBqxqljoDERwf5K6CFd75Q,PHUN XĂM THẨM MỸ TRANG KIM,Thẩm mỹ viện,,"PHUN XĂM THẨM MỸ TRANG KIM, 1/46 Cầu Ninh Kiều, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",1/46 Cầu Ninh Kiều,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
205,ChIJcRTIHKhioDER-pieBfRHNsU,Trung Tâm Chăm Sóc Sắc Đẹp Thanh Thùy,Tiệm chăm sóc móng,0779 975 309,"Trung Tâm Chăm Sóc Sắc Đẹp Thanh Thùy, 62 Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",62 Trần Quang Khải,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
209,ChIJjxTMV6lioDERKsw3V3ilrpc,Tiệm Makeup Giang Đặng,Thẩm mỹ viện,0787 809 838,"Tiệm Makeup Giang Đặng, 36 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",36 Lê Lợi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
212,ChIJ8VK2V6lioDERPEO58AzCNbM,Tiệm Hiếu Nail,Thẩm mỹ viện,0961 111 405,"Tiệm Hiếu Nail, 36 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",36 Lê Lợi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
213,ChIJiRwkWahioDERmVK7GQ3irzI,Công Ty Tnhh Mỹ Phẩm Sắc Đẹp Hoàn Vũ,Cửa hàng mỹ phẩm,,"Công Ty Tnhh Mỹ Phẩm Sắc Đẹp Hoàn Vũ, 99 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",99 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
215,ChIJEdRMt85joDERoaIW7-QnooA,MỸ THO Beauty - Nail - Gội đầu dưỡng sinh,Tiệm chăm sóc móng,0974 329 699,"MỸ THO Beauty - Nail - Gội đầu dưỡng sinh, 75/6 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",75/6 Trần Phú,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
218,ChIJhYY-hqxioDERsfBMzyBeY7I,Tiệm Daisy Nails,Thẩm mỹ viện,0949 661 585,"Tiệm Daisy Nails, 79 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",79 Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
219,ChIJm1JBZalioDERl2OU0RBUY_Y,Tiệm tóc Long Lành,Tiệm chăm sóc móng,0776 505 539,"2QXP+68V Tiệm tóc Long Lành, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",2QXP+68V,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
220,ChIJSRTSR6hioDER30KnJO7vn5M,Tiệm Nails Trâm,Thẩm mỹ viện,0919 989 947,"Tiệm Nails Trâm, 73A1 Đ. Hồ Tùng Mậu, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",73A1 Đ. Hồ Tùng Mậu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
226,ChIJ-43O3qlioDERFaXPocTVMzM,Beauty Salon Hair Sáu,Thẩm mỹ viện,0292 2211 199,"Beauty Salon Hair Sáu, 4 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",4 Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
227,ChIJx5xhggKIoDERNj51uJ_PCPw,Thẫm Mỹ Viện Cẩm Vinh,Thẩm mỹ viện,0906 715 678,"Thẫm Mỹ Viện Cẩm Vinh, 85B1, Ung Văn Khiêm, Quận Ninh Kiều, Tp Cần Thơ, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều","85B1, Ung Văn Khiêm, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
230,ChIJS7ZYL6hioDERviEHhXgl17M,Cửa Hàng Kiềm Nghĩa Diễm,Tiệm chăm sóc móng,0916 838 909,"Cửa Hàng Kiềm Nghĩa Diễm, 54B1 Đ. Ung Văn Khiêm, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",54B1 Đ. Ung Văn Khiêm,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
234,ChIJAwqYNKhioDERq5WhCh_KyQU,Viện Chăm Sóc Da Nguyễn Quỳnh,Thẩm mỹ viện,0792 872 905,"Viện Chăm Sóc Da Nguyễn Quỳnh, 11A1 Đ. Hồ Tùng Mậu, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",11A1 Đ. Hồ Tùng Mậu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
236,ChIJ66a0Kx2IoDERK_BV7924D90,Lyn Beauty,Thẩm mỹ viện,0944 157 588,"Lyn Beauty, 8 Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",8 Đ. Đinh Tiên Hoàng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
238,ChIJ7S3XFB2IoDERYHAE436ojXg,Tiệm Chăm Sóc Da Mộc,Thẩm mỹ viện,0907 720 418,"Tiệm Chăm Sóc Da Mộc, 27 Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",27 Đ. Đinh Tiên Hoàng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
242,ChIJI-na7ByIoDERhHVIsT--AIQ,Thẩm Mỹ Viện Kiều Trang,Thẩm mỹ viện,0939 709 199,"Thẩm Mỹ Viện Kiều Trang, 132C Hùng Vương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều",132C Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
243,ChIJ74aIHAOIoDERGcB6YDzt7zs,Thẩm Mỹ Viện Hồng Nhung,Thẩm mỹ viện,0939 494 641,"Thẩm Mỹ Viện Hồng Nhung, 34/28A Đ. Bà Huyện Thanh Quan, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",34/28A Đ. Bà Huyện Thanh Quan,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
245,ChIJsUoGf9-JoDERNEhAJOEyoa4,PHUN XĂM THẨM MỸ TRANG KIM,Thẩm mỹ viện,0901 219 718,"PHUN XĂM THẨM MỸ TRANG KIM, 13, Đ. Đinh Tiên Hoàng/8B Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều","13, Đ. Đinh Tiên Hoàng/8B Nguyễn Trãi",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
246,ChIJKRwuFR2IoDERi4MhxrtzjaU,Tiệm Trang Điểm Mỹ Xuyên,Thẩm mỹ viện,0292 3826 894,"Tiệm Trang Điểm Mỹ Xuyên, 2B, Đinh Tiên Hoàng, Quận Ninh Kiều, Tp Cần Thơ","An Hội, Ninh Kiều","2B, Đinh Tiên Hoàng, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
253,ChIJAXWaJruJoDERxFdBI1btHUk,Phun Xăm Trang Thanh Trang,Thẩm mỹ viện,,"Phun Xăm Trang Thanh Trang, 15 Đ. Phạm Ngũ Lão, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",15 Đ. Phạm Ngũ Lão,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
254,ChIJ75j8Kh2IoDERNq_91MCBngk,Spa & Eyebrows Tủ Trân,Thẩm mỹ viện,,"Spa & Eyebrows Tủ Trân, 12 Đ. Đinh Tiên Hoàng, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",12 Đ. Đinh Tiên Hoàng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
257,ChIJzU1kFQyIoDERsOYecJATJqU,Yii Beauty,Thẩm mỹ viện,0799 630 667,"Yii Beauty, 112 Đ. Nguyễn Đệ, An Hoà, Bình Thủy, Cần Thơ","An Hoà, Bình Thủy",112 Đ. Nguyễn Đệ,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
260,ChIJl-AvRw-IoDERSy78ciL0dSY,Beauty Song Thủy,Thẩm mỹ viện,1228 171779,"Beauty Song Thủy, 17 Bế Văn Đàn, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",17 Bế Văn Đàn,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
261,ChIJy2s3QwyIoDERer1SyK2_FD4,Beauty Ngọc Thúy,Thẩm mỹ viện,0907 689 736,"Beauty Ngọc Thúy, 158 Đ. Nguyễn Đệ, An Hoà, Bình Thủy, Cần Thơ","An Hoà, Bình Thủy",158 Đ. Nguyễn Đệ,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
262,ChIJPzIziUmJoDERoTio5Rjrxqo,Salon Làm Đẹp,,,"Salon Làm Đẹp, khu cán bộ giáo viên, Đường số 3/30 đại học, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","khu cán bộ giáo viên, Đường số 3/30 đại học",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
269,ChIJP1YmSTWIoDERG8lvg46gsoE,Tiệm Làm Móng Ngọc Tú,Thẩm mỹ viện,0982 002 671,"Tiệm Làm Móng Ngọc Tú, 66/13, Đường 30/04, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","66/13, Đường 30/04, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
270,ChIJEVVOSfGJoDERr-kfUJJANKQ,Trinh Beauty ( Sản Phẩm Giảm Cân_Làm Đẹp).,Cửa hàng mỹ phẩm,0929 644 559,"Trinh Beauty ( Sản Phẩm Giảm Cân_Làm Đẹp)., 226 Đ. Hoàng Quốc Việt, An Bình, Ninh Kiều, Cần Thơ 900000","An Bình, Ninh Kiều",226 Đ. Hoàng Quốc Việt,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
272,ChIJLWDSWkSIoDER4DpfjsdkR1A,Thẩm Mỹ Nét Đẹp,Thẩm mỹ viện,,"Thẩm Mỹ Nét Đẹp, 282 Đ. Trần Vĩnh Kiết, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",282 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
274,ChIJPxOd2VOIoDEROM2hCCW1LV0,Tiệm Nail Ngọc Như,Thẩm mỹ viện,,"2P9V+56C Tiệm Nail Ngọc Như, Đ. Hoàng Quốc Việt, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","2P9V+56C, Đ. Hoàng Quốc Việt",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
277,ChIJ9flbMgCJoDERU1LBaXY3-gQ,Sam beauty,Tiệm chăm sóc móng,,"Sam beauty, 16b Đường Số 3, kdc hồng phát, Ninh Kiều, Cần Thơ","kdc hồng phát, Ninh Kiều",16b Đường Số 3,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
280,ChIJ_y3_kVyJoDER3hXrLnAv3GQ,Ngân Dương makeup Cần Thơ,Chuyên gia làm đẹp,0794 940 818,"Ngân Dương makeup Cần Thơ, 169/5a, 169/5 Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều","169/5a, 169/5 Đ. Trần Vĩnh Kiết",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
286,ChIJoQiBfa2JoDER-FMBi59zaJo,Beauty Salon Giang Nhi,Thẩm mỹ viện,,"Beauty Salon Giang Nhi, 68 Đ. Hoàng Quốc Việt, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",68 Đ. Hoàng Quốc Việt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
290,ChIJDT0ZKkiIoDERi7G6sF0bi-o,Dịch Vụ Thẩm Mỹ Phượng,Thẩm mỹ viện,0939 765 898,"Dịch Vụ Thẩm Mỹ Phượng, 132/26 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",132/26 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
293,ChIJv9vhKEiIoDERm6WjfRvIEYo,Ngọc Liên Beauty,Thẩm mỹ viện,0522 092 015,"Ngọc Liên Beauty, 132/30A Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",132/30A Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
294,ChIJ4YpZPLiJoDERjRcfIsc2Tw4,KIỀU Mỹ,Thẩm mỹ viện,0946 639 833,"KIỀU Mỹ, 132/26A Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",132/26A Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
295,ChIJQUSt0EeIoDERx39IQ46I7H4,Tiệm Thẩm Mỹ Anh Ngả,Thẩm mỹ viện,0817 395 136,"Tiệm Thẩm Mỹ Anh Ngả, 104 Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",104 Đ. Nguyễn Hiền,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
297,ChIJmYlmJXCJoDERymB-xp9c6lg,Thẩm Mỹ Viện Việt Á,Thẩm mỹ viện,0961 580 808,"Thẩm Mỹ Viện Việt Á, 201 Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",201 Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
298,ChIJKSJC3TeIoDERZoG0xWuike0,Tiệm Nail Trúc,Thẩm mỹ viện,0908 231 994,"2QC5+JP3 Tiệm Nail Trúc, Đường số 3, KDC Metro, Ninh Kiều, Cần Thơ","KDC Metro, Ninh Kiều","2QC5+JP3, Đường số 3",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
300,ChIJ6bL6vVmJoDER9KRwACQofW4,makeup store LinhCherry,Tiệm chăm sóc móng,0794 255 553,"makeup store LinhCherry, 67 Ngô Sĩ Liên, KDC Metro, Ninh Kiều, Cần Thơ","KDC Metro, Ninh Kiều",67 Ngô Sĩ Liên,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
303,ChIJy3SXK_yJoDEROf3YKFm_JAA,tiệm nail nhi nhi,Tiệm chăm sóc móng,0794 783 891,"tiệm nail nhi nhi, 112 Hẻm 132 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",112 Hẻm 132 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
