,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
303,ChIJqRohZp9ioDERvQS0bnYTMOU,KP Hotel Cần Thơ,Khách sạn,0292 3731 313,"KP Hotel Cần Thơ, 9 Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",9 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
304,ChIJn-DDmKhioDERJ45ckOVpEcM,HOLIDAY 2 HOTEL,Khách sạn,0292 3820 000,"HOLIDAY 2 HOTEL, 79 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",79 Đ. Phạm Ngọc Thạch,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
306,ChIJqaqqqjWIoDERjPr3ctkf2JE,Khách sạn Apple Cần Thơ,Khách sạn,0292 3881 616,"Khách sạn Apple Cần Thơ, 431 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",431 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
312,ChIJ3062JnOHoDERkX-uvQgRw70,Khách Sạn Bita Hotel,Khách sạn,0907 262 577,"Khách Sạn Bita Hotel, 180/5 Đ. Cách Mạng Tháng 8, Cái Khế, Bình Thủy, Cần Thơ","Cái Khế, Bình Thủy",180/5 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
318,ChIJ85IXR59ioDERoiM-YPDJaYQ,RUBYct HOTEL,Khách sạn,0292 3912 777,"RUBYct HOTEL, 34 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",34 Đường Nguyễn An Ninh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
319,ChIJeWGW4GSJoDER6u_aLcMFdis,FIT Hotel Can Tho,Khách sạn,0865 818 008,"FIT Hotel Can Tho, D3-23 Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ 901014","An Hội, Ninh Kiều",D3-23 Trần Quang Khải,Cần Thơ,901014.0,"Ninh Kiều, Cần Thơ",VN
325,ChIJHYKX8gKIoDERkngG58r7mes,Khách sạn Hoa Phượng,Khách sạn,0292 3824 834,"Khách sạn Hoa Phượng, 12-14-16 Trần Phú, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",12-14-16 Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
330,ChIJkfa53cxjoDERyXkRwsk6CD8,MES Hotel,Khách sạn,0707 066 565,"MES Hotel, 18 Đ. Tân Trào, Tân An, Ninh Kiều, Cần Thơ 940000","Tân An, Ninh Kiều",18 Đ. Tân Trào,Cần Thơ,940000.0,"Ninh Kiều, Cần Thơ",VN
331,ChIJSd3RLkuIoDERblfIyP0EinA,Spring Hotel,Khách sạn,0292 3839 723,"Spring Hotel, Số 22 Khu Dân Cư Số 9, Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều","Số 22 Khu Dân Cư Số 9, Đ. 30 Tháng 4",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
337,ChIJffptYf6HoDER9udZX2iY8x0,Kim Phụng Ngân Hotel,Khách sạn,0292 3769 486,"Kim Phụng Ngân Hotel, 126 Phạm Công Trứ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",126 Phạm Công Trứ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
339,ChIJtzxpBSSIoDERl1AEdefObNk,Koa Phu Hotel,Khách sạn,,"2QGG+Q55 Koa Phu Hotel, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",2QGG+Q55,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
345,ChIJPawcD51joDERCGjdbCWD2HQ,Khách Sạn Hoàng Hải Đăng 1,Khách sạn,0939 462 357,"Khách Sạn Hoàng Hải Đăng 1, 60 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ 90000","Tân An, Ninh Kiều",60 Đường Nguyễn An Ninh,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
346,ChIJM2HRwf2JoDERSI9qCdfgoCk,Khách Sạn Quang Sang,Khách sạn,0292 3820 980,"Khách Sạn Quang Sang, 78 Hùng Vương, An Hội, Ninh Kiều, Cần Thơ 900000","An Hội, Ninh Kiều",78 Hùng Vương,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
347,ChIJtSHKMQtjoDERDInkq6I3-Uc,LION 3 HOTEL,Khách sạn,0292 3777 766,"LION 3 HOTEL, 14-16 Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ 94000","Cái Khế, Ninh Kiều",14-16 Đ. Phạm Ngọc Thạch,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
350,ChIJbRfuCV9joDER4ucEDMGav8w,Thanh Hằng homestay,Nhà nghỉ trượt tuyết,0948 331 990,"Thanh Hằng homestay, 54/3 Nguyễn Thái Học, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",54/3 Nguyễn Thái Học,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
358,ChIJGz3zXiGIoDERFdlq5Sw-cSk,Hồng Đào 2 Hotel,Khách sạn,0292 3779 789,"Hồng Đào 2 Hotel, 95/4 Đ. Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",95/4 Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
362,ChIJ3YyTtSaJoDERW8K8GQg73zA,CONVOI HOTEL,Khách sạn,0918 008 459,"CONVOI HOTEL, 38 Trần Bạch Đằng, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",38 Trần Bạch Đằng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
366,ChIJreZ4gB5joDERTv7jcBywFBA,NHÂN TÂY HOSTEL,Khách sạn lưu trú dài hạn,0965 816 876,"NHÂN TÂY HOSTEL, 7 Lý Hồng Thanh, Cái Khế, Ninh Kiều, Cần Thơ 90000","Cái Khế, Ninh Kiều",7 Lý Hồng Thanh,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
368,ChIJm0l_me2JoDERJwr0VfxnN3w,Nhà Nghỉ Gia Khang,Khách sạn,0931 079 979,"Nhà Nghỉ Gia Khang, 127 2H Đường, Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều","127 2H Đường, Võ Văn Kiệt",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
370,ChIJDYvG1h-IoDERDreBfUBtqbc,Hoàng Sơn's Home,Khách sạn,0965 816 876,"Hoàng Sơn's Home, 88/2 Đ. Đề Thám, An Cư, Ninh Kiều, Cần Thơ 90000","An Cư, Ninh Kiều",88/2 Đ. Đề Thám,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
374,ChIJpy6nWShjoDERYsD7sATyImg,K2 Homestay & Coffee,Khách sạn,0902 969 798,"K2 Homestay & Coffee, 60 Đ. Xô Viết Nghệ Tĩnh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",60 Đ. Xô Viết Nghệ Tĩnh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
378,ChIJp3MKUKNjoDERsK0cxy5KRVI,Hotel Linh Phương 5,Khách sạn,0292 3863 399,"Hotel Linh Phương 5, 31-33 Trần Quang Khải, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",31-33 Trần Quang Khải,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
384,ChIJ5-C_8ppjoDERY9mvmgYEwZo,54 Homestay,Khách sạn,0292 3525 454,"54 Homestay, 54/7A Nguyễn Thái Học, Tân An, Ninh Kiều, Cần Thơ 900000","Tân An, Ninh Kiều",54/7A Nguyễn Thái Học,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
385,ChIJkf9BDE9joDER1IKRgETXRXI,Phuong Thuy Hotel,Khách sạn,0906 693 377,"Phuong Thuy Hotel, 118/14 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",118/14 Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
387,ChIJT0T9D-VjoDERt4B331ALPHc,Riverside Boutique Hotel Cần Thơ,Khách sạn,0292 3653 838,"Riverside Boutique Hotel Cần Thơ, 38 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",38 Lê Lợi,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
390,ChIJTc01V99joDERufkTEKOICVk,Tina 3 hotel,Khách sạn,0797 062 062,"Tina 3 hotel, 62 Đ. Số 03, khu dân cư diệu hiền, khu vực, Cái Răng, Cần Thơ 900000","khu dân cư diệu hiền, khu vực, Cái Răng",62 Đ. Số 03,Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN
391,ChIJk51BT76JoDERdBGwMwcVDlA,WELKOM INN,Nhà trọ,0932 889 224,"WELKOM INN, 8 Nguyễn Văn Trỗi, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",8 Nguyễn Văn Trỗi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
397,ChIJgfyai59ioDERw6wjDuxIOTw,DNTN Khách sạn Nam Đô 2,Khách sạn,0292 3817 883,"DNTN Khách sạn Nam Đô 2, 71 Đ. Nam Kỳ Khởi Nghĩa, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều",71 Đ. Nam Kỳ Khởi Nghĩa,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
398,ChIJ2U8Et4-JoDERIWsYakN6tyA,KHÁCH SẠN LINH PHƯƠNG 6,Khách sạn,0292 3736 688,"KHÁCH SẠN LINH PHƯƠNG 6, 167/3 Đ. Phạm Hùng, P, Cái Răng, Cần Thơ 92000","P, Cái Răng",167/3 Đ. Phạm Hùng,Cần Thơ,92000.0,"Cái Răng, Cần Thơ",VN
401,ChIJkR43RxWJoDERsdVdMn0XHjk,LION 6 HOTEL,Khách sạn,0292 3797 733,"LION 6 HOTEL, 180/9 Hẻm 558, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",180/9 Hẻm 558,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
407,ChIJaTmcLACJoDERt133-6rJ710,Nhà nghỉ Hạnh Phát 9,Khách sạn,0799 034 879,"Nhà nghỉ Hạnh Phát 9, 167-203, ĐT923, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền","167-203, ĐT923",Cần Thơ,,"Phong Điền, Cần Thơ",VN
409,ChIJQSnAXXRjoDEROjXbozw_Us4,LINH PHUONG 8 HOTEL,Khách sạn,0292 3769 494,"LINH PHUONG 8 HOTEL, 97Đ Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",97Đ Đ. Phạm Ngọc Thạch,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
413,ChIJS-TvcDCIoDERXmJRkH0SZyA,Nhà Nghỉ Sơn Hà,Phòng cho thuê,0292 3839 965,"Nhà Nghỉ Sơn Hà, 172 Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",172 Đ. Lê Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
418,ChIJP6r2F3JjoDER30yaeFYsxaw,Khách sạn Huỳnh Lạc Cần Thơ,Khách sạn,0292 3764 579,"Khách sạn Huỳnh Lạc Cần Thơ, 56-56A-56Bis, Đ. Nam Kỳ Khởi Nghĩa, Tân An, Ninh Kiều, Cần Thơ 94112","Tân An, Ninh Kiều","56-56A-56Bis, Đ. Nam Kỳ Khởi Nghĩa",Cần Thơ,94112.0,"Ninh Kiều, Cần Thơ",VN
419,ChIJm1nSKTiJoDERDPY9BXkD9Sk,Grandma House,Lưu trú nhà dân,0944 302 828,"Grandma House, 53/6 Võ Tánh, Lê Bình, Cái Răng, Cần Thơ 94906","Lê Bình, Cái Răng",53/6 Võ Tánh,Cần Thơ,94906.0,"Cái Răng, Cần Thơ",VN
422,ChIJ71Z0cEmJoDER2vlhI3TG8QU,Little Đà Lạt,Quán cà phê,0907 211 668,"2QF2+W6W Little Đà Lạt, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",2QF2+W6W,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
423,ChIJY2qWyH6JoDER7oSeAXCJLH0,Khách sạn Trường Phát,Khách sạn,0932 999 645,"Khách sạn Trường Phát, 38/5A Đ. 3 Tháng 2, P, Ninh Kiều, Cần Thơ 920000","P, Ninh Kiều",38/5A Đ. 3 Tháng 2,Cần Thơ,920000.0,"Ninh Kiều, Cần Thơ",VN
429,ChIJ4XnC8DSIoDERsxhfCWYxx0Y,Khách Sạn Tân Vạn Xuân,Khách sạn,0292 3739 332,"Khách Sạn Tân Vạn Xuân, 149 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",149 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
430,ChIJP9C5RlyJoDERG0W3kju-sHw,NHÀ NGHỈ HẠNH PHÁT 2,Nhà nghỉ trượt tuyết,0969 850 959,"NHÀ NGHỈ HẠNH PHÁT 2, 249H Trần Hưng Đạo nối dài, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",249H Trần Hưng Đạo nối dài,Cần Thơ,,"Cái Răng, Cần Thơ",VN
432,ChIJQzqeqfNjoDER1NvbcRinm_A,Max Hostel,Khách sạn,0931 020 616,"Max Hostel, C30 Đường số 27, KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng, Cần Thơ","KHU DÂN CƯ ĐÔ THỊ MỚI HƯNG PHÚ, Cái Răng",C30 Đường số 27,Cần Thơ,,"Cái Răng, Cần Thơ",VN
434,ChIJM57Gw-eJoDERDCjioTtcrfk,Ruby Motel,Nhà nghỉ trượt tuyết,0793 933 668,"Ruby Motel, 2 Đ. Số 9, KDC Hồng Phát A, Ninh Kiều, Cần Thơ 90000","KDC Hồng Phát A, Ninh Kiều",2 Đ. Số 9,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
439,ChIJPc-326lioDERyGfk4SYr2NE,SOJO Hotel Can Tho,Khách sạn,0292 3933 355,"SOJO Hotel Can Tho, No.112A3 Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",No.112A3 Trần Phú,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
443,ChIJK8392RKJoDERsofifaeQYl4,Nhà nghỉ THANH BÌNH,Khách sạn,0939 987 266,"Nhà nghỉ THANH BÌNH, KDC Quân đội C1, Yên Hạ, Thường Thạnh, Cái Răng, Cần Thơ 94908","Thường Thạnh, Cái Răng","KDC Quân đội C1, Yên Hạ",Cần Thơ,94908.0,"Cái Răng, Cần Thơ",VN
447,ChIJM8PMvwJjoDERHMPiRiSJEp8,Khách sạn Diễm Minh,Khách sạn,0292 2233 399,"Khách sạn Diễm Minh, 22 Đ. Trần Đại Nghĩa, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",22 Đ. Trần Đại Nghĩa,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
450,ChIJ87DsGPpjoDER6WOLqcNyrJ4,Nhân Tây 2 Hotel,Khách sạn lưu trú dài hạn,0767 905 907,"Nhân Tây 2 Hotel, 41-43 Đ. Trần Đại Nghĩa, Cái Khế, Ninh Kiều, Cần Thơ 90000","Cái Khế, Ninh Kiều",41-43 Đ. Trần Đại Nghĩa,Cần Thơ,90000.0,"Ninh Kiều, Cần Thơ",VN
453,ChIJ28aOr-Z9oDERUrhqfSH2Y7o,Samba Posh Hostel,Khách sạn,0939 999 112,"Samba Posh Hostel, 6138c Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",6138c Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
454,ChIJgX7wXjOJoDERSzINsXyNCA4,Khách sạn HOÀNG LỘC PHÁT,Khách sạn,0292 3645 599,"Khách sạn HOÀNG LỘC PHÁT, 12 Đ. Phạm Hùng, Ba Láng, Cái Răng, Cần Thơ","Ba Láng, Cái Răng",12 Đ. Phạm Hùng,Cần Thơ,,"Cái Răng, Cần Thơ",VN
458,ChIJl40fjZmJoDERgdcCXfEkvQI,Moony hostel,Khách sạn,0948 106 123,"Moony hostel, 25 Đường số 3, Khu nhà ở GVĐHCT, Ninh Kiều, Cần Thơ","Khu nhà ở GVĐHCT, Ninh Kiều",25 Đường số 3,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
464,ChIJbaNM9nSJoDERf-ZLLR4saSQ,Nhà nghỉ 126 - Cần Thơ 126 Motel,Nhà nghỉ trượt tuyết,0365 226 126,"Nhà nghỉ 126 - Cần Thơ 126 Motel, 126 Đ. Nguyễn Đệ, An Hoà, Bình Thủy, Cần Thơ 900000","An Hoà, Bình Thủy",126 Đ. Nguyễn Đệ,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN
466,ChIJTWNr-ESIoDERloVpNJ7V35U,Khách sạn Anh Đào Mekong,Khách sạn,,"2PGX+MV4 Khách sạn Anh Đào Mekong, Phường, Ninh Kiều, Cần Thơ","Phường, Ninh Kiều",2PGX+MV4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
469,ChIJE9O6myyJoDERGKzofYo3y_o,Ánh Sáng Hotel,Khách sạn,0292 3732 732,"Ánh Sáng Hotel, 403 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",403 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
473,ChIJiewhOZ9ioDERLywh3t3tmu8,Khách Sạn Minh Nhựt,Khách sạn,,"2QJP+8QM Khách Sạn Minh Nhựt, Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều","2QJP+8QM, Đường Nguyễn An Ninh",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
474,ChIJky5QOuJjoDEROSztHTidNak,Thu Nguyễn Hotel,Khách sạn,0292 2210 926,"Thu Nguyễn Hotel, 10 Đ. Tân Trào, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",10 Đ. Tân Trào,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
475,ChIJYxvwoAJjoDERD1LxEsybfFg,Lion 8 Hotel,Khách sạn,0292 3750 099,"Lion 8 Hotel, 79B Đ. Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ 900000","Cái Khế, Ninh Kiều",79B Đ. Phạm Ngọc Thạch,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
478,ChIJI1HeMN-JoDERSQAJHEJrZZA,Nhi Nhi Home,Nhà trọ,,"Nhi Nhi Home, đường Đ. Hoàng Quốc Việt, KV4, Ninh Kiều, Cần Thơ","KV4, Ninh Kiều",đường Đ. Hoàng Quốc Việt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
479,ChIJ3SXyQHCJoDERxrV7A9Uydx8,Stay house,Nhà trọ,,"Stay house, 1 Đ. Lê Lai, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",1 Đ. Lê Lai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
481,ChIJ-YrS_DOIoDERkP32qcrmUVw,Khách Sạn Trúc Linh,Khách sạn,0292 3829 998,"Khách Sạn Trúc Linh, 542 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",542 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
489,ChIJ9aVaer-JoDER-AND57Wg_QY,Đại Quang Hotel,Khách sạn,0939 333 366,"Đại Quang Hotel, 10B Đường số 3, Khu Dân Cư, Ninh Kiều, Cần Thơ","Khu Dân Cư, Ninh Kiều",10B Đường số 3,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
494,ChIJlz5-GhaJoDERM4anELhxUAU,ARYE guest house,Khách sạn,0946 020 496,"ARYE guest house, 02-04 kdc Tổ 3A, An Bình, Ninh Kiều, Cần Thơ 900000","An Bình, Ninh Kiều",02-04 kdc Tổ 3A,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
498,ChIJiXSZ-41joDER8jIrN7xo0KA,MIDMOST CASA,Nhà trọ,,"MIDMOST CASA, 11 Võ Thị Sáu, Tân An, Ninh Kiều, Cần Thơ","Tân An, Ninh Kiều",11 Võ Thị Sáu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
499,ChIJk4wjlBuIoDERNU-NYK9-Q_s,MID NIGHT HOMESTAY CẦN THƠ,Khách sạn,0797 979 996,"MID NIGHT HOMESTAY CẦN THƠ, 89/4 Đ. Huỳnh Thúc Kháng, An Nghiệp, Ninh Kiều, Cần Thơ","An Nghiệp, Ninh Kiều",89/4 Đ. Huỳnh Thúc Kháng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
501,ChIJG_MZ78GJoDERt0bcWntyAg8,Phúc Long Hotel,Khách sạn,,"Phúc Long Hotel, 28 Đ. B19, Khu dân cư 91B, Ninh Kiều, Cần Thơ","Khu dân cư 91B, Ninh Kiều",28 Đ. B19,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
505,ChIJdQRotX-JoDER6tiBELSsl9U,Nhà Nghỉ Sugar,Khách sạn,0901 079 286,"Nhà Nghỉ Sugar, 5 Đ. Trần Bình Trọng, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",5 Đ. Trần Bình Trọng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
507,ChIJ3Ya924eHoDERRWGlp6HTIEM,Nhà nghỉ KICHI HOUSE 24/24 từ 160K,Khách sạn,0932 999 744,"Nhà nghỉ KICHI HOUSE 24/24 từ 160K, KDC Vạn Phát, LK29 Đ. Số 19, Cồn Khương, Ninh Kiều, Cần Thơ 920000","Cồn Khương, Ninh Kiều","KDC Vạn Phát, LK29 Đ. Số 19",Cần Thơ,920000.0,"Ninh Kiều, Cần Thơ",VN
508,ChIJ0Rhz4-ZjoDERQdzyQQHp1Zo,Peony Hotel,Khách sạn,,"Peony Hotel, 31 Đường Châu Văn Liêm, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",31 Đường Châu Văn Liêm,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
509,ChIJVen4Gr2JoDERJJdQS0TURSY,Khách Sạn Phương Anh,Khách sạn,0916 434 471,"Khách Sạn Phương Anh, Đ. Phạm Hùng/287B KV Yên Thạnh, P, 2 tầng, Cần Thơ","P, 2 tầng",Đ. Phạm Hùng/287B KV Yên Thạnh,Cần Thơ,,"2 tầng, Cần Thơ",VN
513,ChIJe-ideGaJoDERl_WabmpJmxM,Khách sạn Tân Tây Đô,Khách sạn,0913 626 399,"Khách sạn Tân Tây Đô, Q, 26 Trần Phú, P, Ninh Kiều, Cần Thơ","P, Ninh Kiều","Q, 26 Trần Phú",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
516,ChIJhyUys52JoDERwraBgUAJC2Q,MIHA Homestay,Khách sạn,0338 286 665,"MIHA Homestay, 17 Đ. Trần Khánh Dư, Xuân Khánh, Ninh Kiều, Cần Thơ 900000","Xuân Khánh, Ninh Kiều",17 Đ. Trần Khánh Dư,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
519,ChIJm8rbjG2JoDERihsiXOskmu8,Ann Village,,0329 031 919,"Ann Village, Ong Tiem Bridge, 185C Đ. Trương Vĩnh Nguyên, Street, Thanh My Area, Cái Răng, Cần Thơ 900000","Street, Thanh My Area, Cái Răng","Ong Tiem Bridge, 185C Đ. Trương Vĩnh Nguyên",Cần Thơ,900000.0,"Cái Răng, Cần Thơ",VN
522,ChIJdW8q7giJoDERFRc_QrMt7DU,Khách sạn Hello,Khách sạn,0888 959 599,"Khách sạn Hello, 19/4 - 19/6 Nguyễn Ngọc Trai, P, Q. Ninh Kiềi, Cần Thơ","P, Q. Ninh Kiềi",19/4 - 19/6 Nguyễn Ngọc Trai,Cần Thơ,,"Q. Ninh Kiềi, Cần Thơ",VN
523,ChIJHyLtgsqJoDER6pLKlDSokic,Khách sạn Hoàn Cầu,Khách sạn,0292 3764 467,"Khách sạn Hoàn Cầu, 24 Đ. Bà Huyện Thanh Quan, P, Ninh Kiều, Cần Thơ 900000","P, Ninh Kiều",24 Đ. Bà Huyện Thanh Quan,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
527,ChIJsyqVqY6JoDERzIzR-5hcM0c,Mạnh Phát motel,Khách sạn,0931 007 668,"Mạnh Phát motel, 120B Đ. Mậu Thân, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",120B Đ. Mậu Thân,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
533,ChIJAVpf9uuJoDERmEUU60ShAu0,Gikgo Hostel Can Tho,Giường & bữa sáng,0939 590 288,"Gikgo Hostel Can Tho, 3 Hùng Vương, An Hội, Ninh Kiều, Cần Thơ","An Hội, Ninh Kiều",3 Hùng Vương,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
534,ChIJtRviBi1joDERm6AEigqbqEE,Pink Hotel,Khách sạn,0392 901 199,"Pink Hotel, 2a Đ. Bà Triệu, Tân An, Ninh Kiều, Cần Thơ 94000","Tân An, Ninh Kiều",2a Đ. Bà Triệu,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
535,ChIJgZIWGq-JoDERuWKe3xGSfxY,Six homestay,Khách sạn,0786 189 666,"Six homestay, 108/16 Đ. 30 Tháng 4, An Phú, Ninh Kiều, Cần Thơ","An Phú, Ninh Kiều",108/16 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
536,ChIJuaIQN66JoDER8Z4HIKE3ncQ,Sunny hotel,Khách sạn,0939 783 540,"Sunny hotel, 126 Đ. Lê Lai, An Lạc, Ninh Kiều, Cần Thơ","An Lạc, Ninh Kiều",126 Đ. Lê Lai,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
538,ChIJWbjiOT-JoDERCA42_ckMHyg,Khách sạn Lê My,Khách sạn,,"Khách sạn Lê My, 66/11 Đ. Cách Mạng Tháng 8, Cái Khế, Bình Thủy, Cần Thơ 94200","Cái Khế, Bình Thủy",66/11 Đ. Cách Mạng Tháng 8,Cần Thơ,94200.0,"Bình Thủy, Cần Thơ",VN
539,ChIJed4Ri_1joDERcwnBpd6D4UQ,HOTEL BỒ CÂU,Khách sạn,0907 072 386,"HOTEL BỒ CÂU, 106c Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",106c Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
