,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
866,ChIJaQL9XbmJoDERc66LwDzMIiE,Clb Bida Boston,Sàn chơi bô-linh,+84 918 777 055,"Clb Bida Boston, 188/2 Trần Hưng Đạo nối dài, Lê Bình, Cái Răng, Cần Thơ, Việt Nam","Lê Bình, Cái Răng",188/2 Trần Hưng Đạo nối dài,Cần Thơ,,"Cái Răng, Cần Thơ",VN
867,ChIJT968jiR_CjER-uSjw_NDJ0M,Bida Thành Nam,Câu lạc bộ thể thao,,"Bida Thành Nam, 193 Đường Lý Thường Kiệt, Phường 1, Sa Đéc, Đồng Tháp, Việt Nam","Phường 1, Sa Đéc",193 Đường Lý Thường Kiệt,Đồng Tháp,,"Sa Đéc, Đồng Tháp",VN
868,ChIJFVAp1eYtdTERC0a0GMHkFus,Clb Bida 262,Câu lạc bộ bi da lỗ,+84 28 3701 0151,"Clb Bida 262, 262 Đường Hoàng Ngân, Phường 16, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Phường 16, Quận 8",262 Đường Hoàng Ngân,Thành phố Hồ Chí Minh,,"Quận 8, Thành phố Hồ Chí Minh",VN
906,ChIJr3unQziIoDERtjZPWVGCpXQ,Clb Bida Đông Dương 6,Câu lạc bộ,+84 292 3781 489,"Clb Bida Đông Dương 6, 27 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",27 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
907,ChIJw9RWbEeJoDERUWHZRrvWsQ8,CLB Bida Trung Tâm,Quán cà phê,,"CLB Bida Trung Tâm, 93b Đ. Trần Hoàng Na, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều",93b Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
908,ChIJaRuXq9ljoDER0qK_UylHu1w,Quán Cafe Bida Nam Long,Quán cà phê,+84 703 333 539,"Quán Cafe Bida Nam Long, Đường số 5, Khu dân cư Vạn Phong, Cái Răng, Cần Thơ, Việt Nam","Khu dân cư Vạn Phong, Cái Răng",Đường số 5,Cần Thơ,,"Cái Răng, Cần Thơ",VN
909,ChIJWdDBKGVloDER8vz_l7AQbRU,Cafe Bida L&D,Câu lạc bộ thể thao,,"XW9H+R34 Cafe Bida L&D, QL54, Trà Ôn, Vĩnh Long, Việt Nam",Trà Ôn,"XW9H+R34, QL54",Vĩnh Long,,"Trà Ôn, Vĩnh Long",VN
910,ChIJFwLz078udTERufW_mM2ahYo,Clb Bida Anh Em,Câu lạc bộ bi da lỗ,,"Clb Bida Anh Em, 79 Âu Cơ, Phường 14, Quận 11, Thành phố Hồ Chí Minh, Việt Nam","Phường 14, Quận 11",79 Âu Cơ,Thành phố Hồ Chí Minh,,"Quận 11, Thành phố Hồ Chí Minh",VN
911,ChIJbe0CWqIudTERTv_SqPuMrwk,Câu Lạc Bộ Bida,Câu lạc bộ bi da lỗ,,"Câu Lạc Bộ Bida, 255 Khuông Việt, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh 700000, Việt Nam","Phú Trung, Tân Phú",255 Khuông Việt,Thành phố Hồ Chí Minh,700000.0,"Tân Phú, Thành phố Hồ Chí Minh",VN
922,ChIJdRFgQyOIoDERKc65gZlhl7Y,"BIDA, CAFE BO'S",Quán cà phê,,"BIDA, CAFE BO'S, 124/8 Đ. 3 Tháng 2, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều",124/8 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
965,ChIJHcXZZ3OJoDERcTb5nH00I1o,CLB Cafe Bida Lan Anh,Quán cà phê,,"CLB Cafe Bida Lan Anh, 34 Bông Vang, Mỹ Khánh, Phong Điền, Cần Thơ, Việt Nam","Mỹ Khánh, Phong Điền",34 Bông Vang,Cần Thơ,,"Phong Điền, Cần Thơ",VN
990,ChIJO8g6VSWIoDERbYcwGxO6Ce0,Karaoke Bida Vip,Quán bar karaoke,,"Karaoke Bida Vip, 320 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều",320 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1004,ChIJ04jVrzqIoDERqRIPs5Z7fL4,Clb Bida Central,Câu lạc bộ,,"Clb Bida Central, 230 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều",230 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1005,ChIJ53Xe812HCjERntgKtBeOax0,Clb bida TiTi billiard club,Câu lạc bộ thể thao,+84 789 799 990,"9Q2M+93M Clb bida TiTi billiard club, Mỹ Long, Cao Lãnh, Đồng Tháp, Việt Nam","Mỹ Long, Cao Lãnh",9Q2M+93M,Đồng Tháp,,"Cao Lãnh, Đồng Tháp",VN
1006,ChIJm_MAC21xCjER9t_th1NSvdw,Clb Bida Tiến Phát,Câu lạc bộ,,"9G5C+HG6 Clb Bida Tiến Phát, Đường Võ Thị Hồng, TT. Lấp Vò, Lấp Vò, Đồng Tháp, Việt Nam","TT. Lấp Vò, Lấp Vò","9G5C+HG6, Đường Võ Thị Hồng",Đồng Tháp,,"Lấp Vò, Đồng Tháp",VN
1007,ChIJBb8IuXtNoDERF6vh6Mxg28M,CLB Bida Las Vegas,Câu lạc bộ thể thao,+84 947 133 333,"CLB Bida Las Vegas, 408 Đường Lê Hồng Phong, Phường 3, Sóc Trăng, Việt Nam","Phường 3, Sóc Trăng",408 Đường Lê Hồng Phong,Sóc Trăng,,Sóc Trăng,VN
1008,ChIJMSWntV4ToDERvkIIorXzzeM,CLB Bida Năm Dũng,Câu lạc bộ,+84 909 684 404,"CLB Bida Năm Dũng, QL53, khóm 3, Càng Long, Trà Vinh 87000, Việt Nam","khóm 3, Càng Long",QL53,Trà Vinh,87000.0,"Càng Long, Trà Vinh",VN
1009,ChIJU_M2-a5HoDER7lLG1d-M2SI,CLB BIDA MINH TÂN,Câu lạc bộ thể thao,+84 972 368 727,"P4G4+5H9 CLB BIDA MINH TÂN, An Thạnh 1, Cù Lao Dung, Sóc Trăng, Việt Nam","An Thạnh 1, Cù Lao Dung",P4G4+5H9,Sóc Trăng,,"Cù Lao Dung, Sóc Trăng",VN
1010,ChIJyZzRGwZSoDERB0CV7Do57MM,Clb Bida Chuyên Nghiệp Đồng Tâm,Câu lạc bộ,+84 918 666 370,"Clb Bida Chuyên Nghiệp Đồng Tâm, 117 Nguyễn Văn Linh, Phường 2, Sóc Trăng, Việt Nam","Phường 2, Sóc Trăng",117 Nguyễn Văn Linh,Sóc Trăng,,Sóc Trăng,VN
1011,ChIJNYfPVYktdTER0uXdhayKuyY,Clb Bida Trúc Mai,Câu lạc bộ,+84 28 6274 4152,"PH7X+3QP Clb Bida Trúc Mai, QL1A, Tân Kiên, Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam","Tân Kiên, Bình Chánh","PH7X+3QP, QL1A",Thành phố Hồ Chí Minh,,"Bình Chánh, Thành phố Hồ Chí Minh",VN
1012,ChIJU39ToYfVdDERQZafO6lxdcU,CLB Bida 24h,Câu lạc bộ thể thao,+84 934 854 823,"CLB Bida 24h, 1 Bà Triệu, TT. Hóc Môn, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam","TT. Hóc Môn, Hóc Môn",1 Bà Triệu,Thành phố Hồ Chí Minh,,"Hóc Môn, Thành phố Hồ Chí Minh",VN
1083,ChIJtdgnnKCJoDERfJSKbI_uwPg,Quán Cà Phê K+ - Bida - Nhạc Sống Kiều Vy,Quán cà phê,+84 292 3844 928,"Quán Cà Phê K+ - Bida - Nhạc Sống Kiều Vy, 255 Ấp Mỹ Phước, Huyện Phong Điền, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều","255 Ấp Mỹ Phước, Huyện Phong Điền",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1084,ChIJv1wP9DaJoDER3HJhHWaR_S0,CÀ PHÊ - BIDA TOM AND JERRY 2,Quán cà phê,+84 965 555 077,"CÀ PHÊ - BIDA TOM AND JERRY 2, 85 ĐH5, Mỹ Khánh, Phong Điền, Cần Thơ, Việt Nam","Mỹ Khánh, Phong Điền",85 ĐH5,Cần Thơ,,"Phong Điền, Cần Thơ",VN
1105,ChIJ5_-eBVCJoDER6IUlRmzrHyA,Cafe-Bida Thảo Điền,Quán cà phê,+84 903 361 088,"Cafe-Bida Thảo Điền, 1 3 Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",1 3 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1145,ChIJvfDZHjWIoDER6IlKcY3o-ik,Clb Bida Phúc Long,Câu lạc bộ,,"Clb Bida Phúc Long, 96 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",96 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1146,ChIJgdeCoiGIoDER1LNwHBgy6yk,Cafe - Bida Ck Club,Quán cà phê,,"Cafe - Bida Ck Club, 138 Đ. Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ 92000, Việt Nam","An Lạc, Ninh Kiều",138 Đ. Nguyễn Việt Hồng,Cần Thơ,92000.0,"Ninh Kiều, Cần Thơ",VN
1147,ChIJy8w_KKGJoDERJtlQhnYp5A4,Bida an khánh,Sân chơi,+84 834 351 368,"Bida an khánh, 171 Đ. Nguyễn Minh Quang, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",171 Đ. Nguyễn Minh Quang,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1148,ChIJV_BdFYFhoDERk3XSePLB9jA,Câu lạc bộ Bida Hoàng Quân,Câu lạc bộ thể thao,,"WRH3+32M Câu lạc bộ Bida Hoàng Quân, Ấp Thạnh Hưng, Xã Phú An, TT. Ngã Sáu, Châu Thành, Hậu Giang, Việt Nam","TT. Ngã Sáu, Châu Thành","WRH3+32M, Ấp Thạnh Hưng, Xã Phú An",Hậu Giang,,"Châu Thành, Hậu Giang",VN
1149,ChIJjQgUHX-DCjERPsSfy7DyHGg,Clb Bida Thanh Thiên,Câu lạc bộ thể thao,,"6WQR+43F Clb Bida Thanh Thiên, Tân Hạnh, Long Hồ, Vĩnh Long, Việt Nam","Tân Hạnh, Long Hồ",6WQR+43F,Vĩnh Long,,"Long Hồ, Vĩnh Long",VN
1150,ChIJFShRZEFioDERhp21Y1gM2Ms,Câu Lạc Bộ Bida Fantasy,Câu lạc bộ giải trí tư nhân,+84 982 233 303,"WVGW+JQG Câu Lạc Bộ Bida Fantasy, Nam Sông Hậu, An Lạc Thôn, Kế Sách, Sóc Trăng, Việt Nam","An Lạc Thôn, Kế Sách","WVGW+JQG, Nam Sông Hậu",Sóc Trăng,,"Kế Sách, Sóc Trăng",VN
1151,ChIJt8qZEBHvoDER1mARsVnLwow,Clb Bida Thanh Thúy,Câu lạc bộ,+84 909 452 995,"PGXJ+GP3 Clb Bida Thanh Thúy, Đường Nguyễn Tri Phương, Nàng Mau, Vị Thuỷ, Hậu Giang, Việt Nam","Nàng Mau, Vị Thuỷ","PGXJ+GP3, Đường Nguyễn Tri Phương",Hậu Giang,,"Vị Thuỷ, Hậu Giang",VN
1152,ChIJQxwds1ihoDERxFckNIjEMDM,Clb Bida Quỳnh Nhiên,Câu lạc bộ,+84 396 541 317,"Clb Bida Quỳnh Nhiên, 2733 QL80, Thị trấn Thanh An, Vĩnh Thạnh, Cần Thơ, Việt Nam","Thị trấn Thanh An, Vĩnh Thạnh",2733 QL80,Cần Thơ,,"Vĩnh Thạnh, Cần Thơ",VN
1153,ChIJLwo_8cZyCjERPnyXv_rt2vM,Clb Bida Hưng Phát,Câu lạc bộ,+84 917 225 040,"Clb Bida Hưng Phát, 22 Đề Thám, p. Bình Khánh, Thành phố Long Xuyên, An Giang, Việt Nam","p. Bình Khánh, Thành phố Long Xuyên",22 Đề Thám,An Giang,,"Thành phố Long Xuyên, An Giang",VN
1154,ChIJ_61A_Dq0oDERllbSxczrUz4,Clb Bida Thanh Min,Câu lạc bộ,+84 297 3868 379,"Clb Bida Thanh Min, 1110 Nguyễn Trung Trực, Phường An Bình, Rạch Giá, Kiên Giang, Việt Nam","Phường An Bình, Rạch Giá",1110 Nguyễn Trung Trực,Kiên Giang,,"Rạch Giá, Kiên Giang",VN
1155,ChIJ470V2s0tdTERvUh2LJKzjfA,Clb Bida Vành Đai,Câu lạc bộ bi da lỗ,+84 28 3877 9144,"Clb Bida Vành Đai, 110 Đ. Vành Đai Trong, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam","An Lạc A, Bình Tân",110 Đ. Vành Đai Trong,Thành phố Hồ Chí Minh,,"Bình Tân, Thành phố Hồ Chí Minh",VN
1213,ChIJaSgsVNCJoDERKZgMvtGfNOA,Caffe Bida 130,Quán cà phê,+84 939 664 408,"Caffe Bida 130, 130 Hẻm Lò Mổ, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",130 Hẻm Lò Mổ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1215,ChIJd0lWo0iJoDERn_3Lfc3JXQQ,Coffee bida 179,Quán cà phê,,"2QJ2+Q3M Coffee bida 179, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",2QJ2+Q3M,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1238,ChIJjUarUWuJoDERCvwbRSzyr2Y,Cà Phê Bida Lan Anh,Quán cà phê,+84 932 840 006,"2P9Q+39C Cà Phê Bida Lan Anh, An Bình, Ninh Kiều, Cần Thơ, Việt Nam","An Bình, Ninh Kiều",2P9Q+39C,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1251,ChIJ-X4eQxSJoDERNAO2hDCFzs4,Café Bi Bida,Quán cà phê,,"XPW8+99R Café Bi Bida, Bông Vang, Phong Điền, Cần Thơ, Việt Nam","Bông Vang, Phong Điền","XPW8+99R, Bông Vang",Cần Thơ,,"Phong Điền, Cần Thơ",VN
1260,ChIJTUlYhmUldTERWdWN2GTFXsI,Clb Bida Thanh Hồng,Câu lạc bộ bi da lỗ,,"Clb Bida Thanh Hồng, 93 Gò Ô Môi, Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Phú Thuận, Quận 7",93 Gò Ô Môi,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN
1334,ChIJAfKzO96HoDER7nmbiT2Fdq0,Clb Bida Thủy Nguyên,Câu lạc bộ,+84 976 066 132,"3Q55+J39 Clb Bida Thủy Nguyên, Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ, Việt Nam","An Thới, Bình Thủy","3Q55+J39, Trần Quang Diệu",Cần Thơ,,"Bình Thủy, Cần Thơ",VN
1335,ChIJ9WxCPCCIoDERSpLBBjA3z7I,T & T Billiard Club,Câu lạc bộ,+84 919 149 259,"T & T Billiard Club, 108/95/18, Nguyen Viet Hong Street, An Phu Ward, Ninh Kieu District, Can Tho City, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều","108/95/18, Nguyen Viet Hong Street, An Phu Ward, Ninh Kieu District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1336,ChIJzW1zVzqIoDERiHT_mvZSGeY,Câu Lạc Bộ Bida,Câu lạc bộ,+84 292 3830 560,"Câu Lạc Bộ Bida, 51/10, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều","51/10, Đường 3/2, Quận Ninh Kiều, Tp Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1337,ChIJa9XH3kOIoDERNyXbsX0YEtA,Clb Bida Nguyên,Câu lạc bộ,+84 989 577 369,"Clb Bida Nguyên, 305 Đ. Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",305 Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1338,ChIJW-J6vySIoDERRIqP0XMDc_A,Câu Lạc Bộ Bida Phượng,Câu lạc bộ,+84 292 3840 967,"Câu Lạc Bộ Bida Phượng, 150B, Trần Văn Hoài, phường Xuân Khánh, quận Ninh Kiều, Tp. Cần Thơ, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều","150B, Trần Văn Hoài, phường Xuân Khánh, quận Ninh Kiều, Tp. Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1339,ChIJpVHSDGOJoDERpDh0WT0rsOM,Bida Tú Anh 3,Câu lạc bộ thể thao,,"Bida Tú Anh 3, 354 Hẻm 553, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Xuân Khánh, Ninh Kiều",354 Hẻm 553,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1340,ChIJVzjsYGdioDERvxSF4dbMqF0,Clb Bida Quỳnh Khanh,Câu lạc bộ,,"2R34+54F Clb Bida Quỳnh Khanh, Đ. Bùi Quang Trinh, Phú Thứ, Cái Răng, Cần Thơ, Việt Nam","Phú Thứ, Cái Răng","2R34+54F, Đ. Bùi Quang Trinh",Cần Thơ,,"Cái Răng, Cần Thơ",VN
1341,ChIJZddW_biJoDER8P5v4s4dEMA,Clb Bida Hollywood,Câu lạc bộ,,"Clb Bida Hollywood, 290 1A Lê Bình, Cái Răng, Cần Thơ, Việt Nam","Lê Bình, Cái Răng",290 1A Lê Bình,Cần Thơ,,"Cái Răng, Cần Thơ",VN
1342,ChIJWz4yJ6lioDERWf8lFRhP8kw,Clb Bida,Câu lạc bộ,,"2QWP+9QR Clb Bida, Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam","Cái Khế, Ninh Kiều","2QWP+9QR, Trần Văn Khéo",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1343,ChIJLa4BOF-GoDERiP_BSFf89WE,Câu Lạc Bộ Bida Thanh Minh,Câu lạc bộ,+84 292 3841 153,"Câu Lạc Bộ Bida Thanh Minh, 6A/8, Lê Hồng Phong, phường Trà Nóc, quận Bình Thủy, Tp. Cần Thơ, Trà Nóc, Bình Thủy, Cần Thơ, Việt Nam","Trà Nóc, Bình Thủy","6A/8, Lê Hồng Phong, phường Trà Nóc, quận Bình Thủy, Tp. Cần Thơ",Cần Thơ,,"Bình Thủy, Cần Thơ",VN
1344,ChIJz-nrBuSHoDER3u82esxRZFk,Quán Bida Hùng,Trung tâm vui chơi giải trí,+84 377 278 873,"Quán Bida Hùng, 32 Đ. Cách Mạng Tháng 8, Bùi Hữu Nghĩa, Bình Thủy, Cần Thơ, Việt Nam","Bùi Hữu Nghĩa, Bình Thủy",32 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
1345,ChIJ048wGF-GoDERZ3I6AP5hEpM,Quán Bida Phương,,+84 292 3842 666,"Quán Bida Phương, 11 Nguyễn Chí Thanh, Trà Nóc, Bình Thủy, Cần Thơ, Việt Nam","Trà Nóc, Bình Thủy",11 Nguyễn Chí Thanh,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
1346,ChIJJ-Ls4-aEoDERSsS9hWRI2Js,Clb Bida 629,Câu lạc bộ,+84 292 3861 329,"Clb Bida 629, 629 Đường 26 Tháng 3, Châu Văn Liêm, Ô Môn, Cần Thơ, Việt Nam","Châu Văn Liêm, Ô Môn",629 Đường 26 Tháng 3,Cần Thơ,,"Ô Môn, Cần Thơ",VN
1347,ChIJ4fiUGOeIoDEROiNYnqlUbs8,Bida Sinh Đôi,Câu lạc bộ,,"Bida Sinh Đôi, Long Tuyền, Bình Thủy, Cần Thơ, Việt Nam","Long Tuyền, Bình Thủy",,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
1348,ChIJA38awmqIoDERiRFduQA5FP8,Quán Bida Star,Trung tâm vui chơi giải trí,+84 292 3890 169,"Quán Bida Star, 256/1, Nguyễn Văn Cừ, Quận Ninh Kiều, Thành Phố Cần Thơ, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều","256/1, Nguyễn Văn Cừ, Quận Ninh Kiều, Thành Phố Cần Thơ",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1349,ChIJKeq_N36GoDERjtA4s9LKl7c,Cá Phê - Bida Quân Anh,Quán cà phê,,"Cá Phê - Bida Quân Anh, Phước Thới, Ô Môn, Cần Thơ, Việt Nam","Phước Thới, Ô Môn",,Cần Thơ,,"Ô Môn, Cần Thơ",VN
1350,ChIJMeUnhreMoDER74LTH6OPX5Y,Clb Bida Quế Phong,Câu lạc bộ,+84 293 3936 127,"Clb Bida Quế Phong, 289 QL61, Thạnh Hoà, Phụng Hiệp, Hậu Giang, Việt Nam","Thạnh Hoà, Phụng Hiệp",289 QL61,Hậu Giang,,"Phụng Hiệp, Hậu Giang",VN
1351,ChIJ1Ug6YeGEoDERaPwNczGdzRU,Câu Lạc Bộ Bida 116,Câu lạc bộ,+84 938 659 796,"Câu Lạc Bộ Bida 116, 260 QL91, Châu Văn Liêm, Ô Môn, Cần Thơ, Việt Nam","Châu Văn Liêm, Ô Môn",260 QL91,Cần Thơ,,"Ô Môn, Cần Thơ",VN
1352,ChIJgYItRUmJoDERrB2vrHjK9Ro,BILLIARDS THẾ HỆ MỚI,Câu lạc bộ bi da lỗ,,"BILLIARDS THẾ HỆ MỚI, 8 Đ. Trần Vĩnh Kiết, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Phường An Khánh, Ninh Kiều",8 Đ. Trần Vĩnh Kiết,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1353,ChIJmV4efWH2oDERI6WjAPaH_04,Clb Bida 77,Câu lạc bộ,,"Clb Bida 77, 77 ĐT927, Cây Dương, Phụng Hiệp, Hậu Giang, Việt Nam","Cây Dương, Phụng Hiệp",77 ĐT927,Hậu Giang,,"Phụng Hiệp, Hậu Giang",VN
1354,ChIJgQ6Pv7abCjERLVK63WzrZpc,Clb Bida 413,Câu lạc bộ,,"82QP+G9P Clb Bida 413, Võ Văn Giáo, TT. Cái Bè, Cái Bè, Tiền Giang, Việt Nam","TT. Cái Bè, Cái Bè","82QP+G9P, Võ Văn Giáo",Tiền Giang,,"Cái Bè, Tiền Giang",VN
1355,ChIJv-mGNACJoDERaC6FVSRa8Xw,CLB bida HI!KEN,Quán cà phê internet,+84 924 609 079,"CLB bida HI!KEN, 63 Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Hưng Lợi, Ninh Kiều",63 Đ. Trần Hoàng Na,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1356,ChIJYRPwpsPpoDERwZ-0gaOCfUE,CLB bida lý chiêu,Câu lạc bộ thể thao,+84 909 505 252,"CLB bida lý chiêu, 80 Đ. Ngô Hữu Hạnh, Phường 1, Vị Thanh, Hậu Giang, Việt Nam","Phường 1, Vị Thanh",80 Đ. Ngô Hữu Hạnh,Hậu Giang,,"Vị Thanh, Hậu Giang",VN
1357,ChIJAyBKPf1yCjERCwI_en8Tv2k,Clb Bida Hùng Vương,Câu lạc bộ,,"9CGV+V8G Clb Bida Hùng Vương, Hùng Vương, Mỹ Long, Thành phố Long Xuyên, An Giang, Việt Nam","Mỹ Long, Thành phố Long Xuyên","9CGV+V8G, Hùng Vương",An Giang,,"Thành phố Long Xuyên, An Giang",VN
1358,ChIJUz0Lpe9yCjERvOSyO1w_QDI,Clb Bida Phương Nam,Câu lạc bộ,+84 296 3956 555,"Clb Bida Phương Nam, 7 Hẻm Nguyễn Du, P. Mỹ Bình, Thành phố Long Xuyên, An Giang, Việt Nam","P. Mỹ Bình, Thành phố Long Xuyên",7 Hẻm Nguyễn Du,An Giang,,"Thành phố Long Xuyên, An Giang",VN
1359,ChIJy2iC-QlSoDERwSLMwlMQd-4,Clb Bida Nguyễn,Câu lạc bộ,+84 903 040 182,"Clb Bida Nguyễn, 42 Bùi Thị Xuân, Phường 2, Sóc Trăng, Việt Nam","Phường 2, Sóc Trăng",42 Bùi Thị Xuân,Sóc Trăng,,Sóc Trăng,VN
1360,ChIJlfRB_utrCjERN_HLaBlEVys,Quán bida,Câu lạc bộ,,"HF5Q+49C Quán bida, TT. Thanh Bình, Thanh Bình, Đồng Tháp, Việt Nam","TT. Thanh Bình, Thanh Bình",HF5Q+49C,Đồng Tháp,,"Thanh Bình, Đồng Tháp",VN
1361,ChIJ01IZomcH044RdEZc9SccSJc,CLB Bida Quang Phúc 071,Câu lạc bộ bi da lỗ,+84 868 633 033,"CLB Bida Quang Phúc 071, Nguyễn Huệ, P. Phú Khương, Bến Tre, 940000, Việt Nam","P. Phú Khương, Bến Tre",Nguyễn Huệ,Bến Tre,940000.0,Bến Tre,VN
1362,ChIJQbSfe3-0oDERAQUgdGuyILA,Clb Bida 79,Câu lạc bộ,,"232M+32V Clb Bida 79, Chi Lăng, Phường Vĩnh Bảo, Tp. Rạch Giá, Kiên Giang, Việt Nam","Phường Vĩnh Bảo, Thành phố Rạch Giá","232M+32V, Chi Lăng",Kiên Giang,,"Tp. Rạch Giá, Kiên Giang",VN
1363,ChIJCT4ZL-utCjERimnT8mbWh5I,Clb Bida Minh,Câu lạc bộ,,"Clb Bida Minh, 75 Đường Hồ Tấn Minh, TT. Chợ Gao, Chợ Gạo, Tiền Giang, Việt Nam","TT. Chợ Gao, Chợ Gạo",75 Đường Hồ Tấn Minh,Tiền Giang,,"Chợ Gạo, Tiền Giang",VN
1364,ChIJ1c8EUp6zoDER1LreFBORwrQ,Clb Bida Tấn Của,Câu lạc bộ,,"239J+PGQ Clb Bida Tấn Của, Nguyễn Tri Phương, Vĩnh Thanh, Rạch Giá, Kiên Giang, Việt Nam","Vĩnh Thanh, Rạch Giá","239J+PGQ, Nguyễn Tri Phương",Kiên Giang,,"Rạch Giá, Kiên Giang",VN
1365,ChIJvVl6ILMudTERfEChw-90VZI,Clb Bida Bảy Mập,Câu lạc bộ bi da lỗ,,"Clb Bida Bảy Mập, 164 Phạm Phú Thứ, Phường 11, Tân Bình, Thành phố Hồ Chí Minh 900000, Việt Nam","Phường 11, Tân Bình",164 Phạm Phú Thứ,Thành phố Hồ Chí Minh,900000.0,"Tân Bình, Thành phố Hồ Chí Minh",VN
1366,ChIJDwHH8M0JoDERzzUHosuFoZg,Quán bida,Công viên xe dã ngoại,,"Quán bida, 74 QL60, TT. Mỏ Cày, Mỏ Cày Nam, Bến Tre, Việt Nam","TT. Mỏ Cày, Mỏ Cày Nam",74 QL60,Bến Tre,,"Mỏ Cày Nam, Bến Tre",VN
1367,ChIJZdYNH-wudTER53QWMFjzSE0,Clb Bida 897,Câu lạc bộ bi da lỗ,,"Clb Bida 897, 897 Đ. 3 Tháng 2, Phường 7, Quận 11, Thành phố Hồ Chí Minh, Việt Nam","Phường 7, Quận 11",897 Đ. 3 Tháng 2,Thành phố Hồ Chí Minh,,"Quận 11, Thành phố Hồ Chí Minh",VN
