,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
800,ChIJwTEB5TsndTERvkwLl4OH24M,BUFFET PHỐ BIỂN 179K,Nhà hàng,0899 913 789,"BUFFET PHỐ BIỂN 179K, 1134 Phạm Văn Đồng, Linh Đông, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh 700000","Linh Đông, Thành Phố Thủ Đức",1134 Phạm Văn Đồng,Thành phố Hồ Chí Minh,700000.0,"Thành Phố Thủ Đức, Thành phố Hồ Chí Minh",VN
813,ChIJV9rXshOrNTERIODUH53jJ08,Mr Mlem- Buffet Bò Nầm Nướng 1,Nhà hàng món nướng,0949 922 909,"Mr Mlem- Buffet Bò Nầm Nướng 1, 34 P. Trần Hữu Tước, Nam Đồng, Đống Đa, Hà Nội","Nam Đồng, Đống Đa",34 P. Trần Hữu Tước,Hà Nội,,"Đống Đa, Hà Nội",VN
829,ChIJq6r29H2rNTERjQrSsTggtTA,Buffet Lẩu Nướng,Nhà hàng món lẩu,0918 665 657,"Buffet Lẩu Nướng, số 75 ngõ 173, Ngõ 11 P. Thái Hà, Trung Liệt, Đống Đa, Hà Nội","Trung Liệt, Đống Đa","số 75 ngõ 173, Ngõ 11 P. Thái Hà",Hà Nội,,"Đống Đa, Hà Nội",VN
845,ChIJXxsG5FCIoDERufnK8ejoyFI,Buffet Hải Sản 109,Nhà hàng,0939 050 409,"Buffet Hải Sản 109, 389AA, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",389AA,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
846,ChIJtc2e_vGrNTER99cYgAh0fN0,Nhà Hàng Buffet Việt,Nhà hàng tiệc đứng,,"Nhà Hàng Buffet Việt, 1 P. Tăng Bạt Hổ, Phạm Đình Hổ, Hai Bà Trưng, Hà Nội","Phạm Đình Hổ, Hai Bà Trưng",1 P. Tăng Bạt Hổ,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
862,ChIJjUHxcK9ioDERcBGIm_83uws,Buffet lẩu nướng 119,Nhà hàng,,"Buffet lẩu nướng 119, 70 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",70 Lê Lợi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
863,ChIJ4dAP-bdzCjER-cSG8Rlmu1Q,Buffet Tí Đen lẩu và nướng,Nhà hàng gia đình,,"9CJP+PGX Buffet Tí Đen lẩu và nướng, Lê Văn Nhung, P. Mỹ Bình, Thành phố Long Xuyên, An Giang","P. Mỹ Bình, Thành phố Long Xuyên","9CJP+PGX, Lê Văn Nhung",An Giang,,"Thành phố Long Xuyên, An Giang",VN
869,ChIJ9ZQ1mkurNTEReI-AQWixCqY,PHƯỚC HẠNH VEGAN - Buffet lẩu chay,Nhà hàng món chay,0972 564 768,"PHƯỚC HẠNH VEGAN - Buffet lẩu chay, 1 Ng. 10 Đ. Nguyễn Văn Huyên, Dịch Vọng, Cầu Giấy, Hà Nội","Dịch Vọng, Cầu Giấy",1 Ng. 10 Đ. Nguyễn Văn Huyên,Hà Nội,,"Cầu Giấy, Hà Nội",VN
875,ChIJqfg51nqrNTERNX2d0z_vTDI,Lẩu Buffet Yang,Nhà hàng món lẩu,0355 467 102,"Lẩu Buffet Yang, 2 P. Láng Hạ, Thành Công, Ba Đình, Hà Nội","Thành Công, Ba Đình",2 P. Láng Hạ,Hà Nội,,"Ba Đình, Hà Nội",VN
880,ChIJYd8XMUGrNTER6R0-tgM_LH0,Xèo Xèo Buffet Nướng BBQ,Nhà hàng món nướng,0386 375 357,"Xèo Xèo Buffet Nướng BBQ, 84 P. Trần Hữu Tước, Nam Đồng, Đống Đa, Hà Nội","Nam Đồng, Đống Đa",84 P. Trần Hữu Tước,Hà Nội,,"Đống Đa, Hà Nội",VN
882,ChIJY6Q8vU4pdTERp5dKLBUBKjc,Buffet Phố Biển 199k,Nhà hàng,0899 913 789,"Buffet Phố Biển 199k, 435 Đ. Thống Nhất, Phường 11, Gò Vấp, Thành phố Hồ Chí Minh 727010","Phường 11, Gò Vấp",435 Đ. Thống Nhất,Thành phố Hồ Chí Minh,727010.0,"Gò Vấp, Thành phố Hồ Chí Minh",VN
906,ChIJAQD00HCsNTERTsqziu3Cu-I,Nhà Hàng Long Quân - Buffet Lẩu,Nhà hàng,0387 969 209,"Nhà Hàng Long Quân - Buffet Lẩu, ngõ, 121 P. Lê Thanh Nghị, Đồng Tâm, Hai Bà Trưng, Hà Nội","Đồng Tâm, Hai Bà Trưng","ngõ, 121 P. Lê Thanh Nghị",Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
917,ChIJCbqdooOrNTERKZJqwzsLBjk,Chọn Quán-Buffet Nướng&Lẩu,Nhà hàng,0369 413 924,"Chọn Quán-Buffet Nướng&Lẩu, 168 P. Hào Nam, Chợ Dừa, Đống Đa, Hà Nội","Chợ Dừa, Đống Đa",168 P. Hào Nam,Hà Nội,,"Đống Đa, Hà Nội",VN
927,ChIJTacI86atNTERN3EomVPl1co,Buffet Lẩu Mẹt,Nhà hàng,0967 958 448,"Buffet Lẩu Mẹt, số 2 Đ. Lĩnh Nam, Mai Động, Hoàng Mai, Hà Nội","Mai Động, Hoàng Mai",số 2 Đ. Lĩnh Nam,Hà Nội,,"Hoàng Mai, Hà Nội",VN
943,ChIJ_wunOOerNTERLpq3R-zv2OQ,Ẩm thực Hoàng - Buffet Lẩu Riêu Cua Và Hải Sản,Nhà hàng hải sản,0915 033 556,"Ẩm thực Hoàng - Buffet Lẩu Riêu Cua Và Hải Sản, 20 P. Bát Đàn, Hàng Bồ, Hoàn Kiếm, Hà Nội 100000","Hàng Bồ, Hoàn Kiếm",20 P. Bát Đàn,Hà Nội,100000.0,"Hoàn Kiếm, Hà Nội",VN
959,ChIJz9Ltvi1joDERDwkU8uyncmY,Nhà Hàng Sen Vàng,Nhà hàng hải sản,,"Nhà Hàng Sen Vàng, 143 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",143 Trần Văn Khéo,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
962,ChIJT_mMXwarNTERb8TAJ5SrLSE,HongKong Buffet Lẩu Nướng,Nhà hàng món nướng,0966 979 419,"HongKong Buffet Lẩu Nướng, 175 Đ. Nguyễn Ngọc Vũ, Trung Hoà, Cầu Giấy, Hà Nội","Trung Hoà, Cầu Giấy",175 Đ. Nguyễn Ngọc Vũ,Hà Nội,,"Cầu Giấy, Hà Nội",VN
978,ChIJn5Lme7OJoDERastW1Hi_UG8,Chuti Korean Food_ Cần Thơ,Nhà hàng Hàn Quốc,0938 895 885,"Chuti Korean Food_ Cần Thơ, 102/12G, Đ. Trần Hoàng Na, mới, Ninh Kiều, Cần Thơ","mới, Ninh Kiều","102/12G, Đ. Trần Hoàng Na",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
979,ChIJVR8nRQeIoDERRrPwhEHJ7mE,BBQ 99k,Nhà hàng,0349 114 008,"3Q3G+G3Q BBQ 99k, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",3Q3G+G3Q,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
995,ChIJH9FRQTOrNTERq9CcM3KC63o,MỘC Ý CHAY BUFFET,Nhà hàng cho người ăn chay,,"MỘC Ý CHAY BUFFET, P. Giảng Võ/KTT P. Trần Huy Liệu, Giảng Võ, Ba Đình, Hà Nội 100000","Giảng Võ, Ba Đình",P. Giảng Võ/KTT P. Trần Huy Liệu,Hà Nội,100000.0,"Ba Đình, Hà Nội",VN
1004,ChIJ6WntLO6tNTERb1oqF0_j0QM,Buffet Lẩu Nướng Kingkong,Nhà hàng,0707 410 556,"Buffet Lẩu Nướng Kingkong, 2 Ng. 33 P. Tạ Quang Bửu, Bách Khoa, Hai Bà Trưng, Hà Nội","Bách Khoa, Hai Bà Trưng",2 Ng. 33 P. Tạ Quang Bửu,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1020,ChIJqaoNEaKsNTERC7Is_vCw6Bg,Thai BBQ Buffet,Nhà hàng,0978 878 787,"2R33+VV8 Thai BBQ Buffet, Đ. Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội","Nhân Chính, Thanh Xuân","2R33+VV8, Đ. Lê Văn Lương",Hà Nội,,"Thanh Xuân, Hà Nội",VN
1036,ChIJ78QL6UOHoDERZALzYlTO2Xs,Buffet Home BBQ,Nhà hàng,,"Buffet Home BBQ, 42 Đ. Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",42 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1052,ChIJ4wY6916tNTERfjsaAsr7DSE,Lẩu Rio Buffet hotpot,Nhà hàng Hàn Quốc,0978 136 196,"Lẩu Rio Buffet hotpot, 16, Khu đô thị Định Công, Hoàng Mai, Hà Nội","Khu đô thị Định Công, Hoàng Mai",16,Hà Nội,,"Hoàng Mai, Hà Nội",VN
1068,ChIJJR_khGirNTERCPnM-IfMkz4,Lẩu Hội Quán - Buffet Lẩu,Nhà hàng,0989 390 101,"Lẩu Hội Quán - Buffet Lẩu, 54A Nguyễn Chí Thanh, Tầng BH, Vincom Center,, 54A Đ. Nguyễn Chí Thanh, Láng Thượng, Đống Đa, Hà Nội","Láng Thượng, Đống Đa","54A Nguyễn Chí Thanh, Tầng BH, Vincom Center,, 54A Đ. Nguyễn Chí Thanh",Hà Nội,,"Đống Đa, Hà Nội",VN
1079,ChIJmYzqWoT5NjER7SYyYLEQtOE,Tân Cảng Buffet,Nhà hàng,,"Tân Cảng Buffet, 1 P. Thái Hà, Liệt, Đống Đa, Hà Nội","Liệt, Đống Đa",1 P. Thái Hà,Hà Nội,,"Đống Đa, Hà Nội",VN
1089,ChIJBwQvNUtjoDERZtWDpF1TEi8,Buffet Tâm Bo,Nhà hàng,,"Buffet Tâm Bo, 31 Lê Lợi, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",31 Lê Lợi,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1104,ChIJkVu8tSWIoDERkVJC3nzoYng,Thái BBQ - Vincom Xuân Khánh,Nhà hàng,0359 582 414,"Thái BBQ - Vincom Xuân Khánh, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1120,ChIJyVo64WSrNTERgLEdBG0IbIs,Guigui BBQ Buffet lẩu nướng Hàn Quốc,Nhà hàng Hàn Quốc,,"Guigui BBQ Buffet lẩu nướng Hàn Quốc, 83 P. Tuệ Tĩnh, Lê Đại Hành, Hai Bà Trưng, Hà Nội","Lê Đại Hành, Hai Bà Trưng",83 P. Tuệ Tĩnh,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1136,ChIJRwwmFNitNTERrr4vUu_OWq8,Buffet Chay Bồ Đề Trai,Nhà hàng cho người ăn chay,0772 050 607,"Buffet Chay Bồ Đề Trai, 142 P. Lạc Trung, Thanh Lương, Hai Bà Trưng, Hà Nội","Thanh Lương, Hai Bà Trưng",142 P. Lạc Trung,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1137,ChIJHcR9HR2JoDERuhfd1oi_T8A,Quầy ăn uống Mậu Dịch số 139,Nhà hàng,0829 495 968,"Quầy ăn uống Mậu Dịch số 139, 388 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",388 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1159,ChIJVfkH4TKrNTERYjtEy0u5oDY,Nhón Buffet Lẩu & Hải Sản,Nhà hàng tiệc đứng,0965 599 394,"Nhón Buffet Lẩu & Hải Sản, 56 P.Yên Lãng, Láng Hạ, Đống Đa, Hà Nội","Láng Hạ, Đống Đa",56 P.Yên Lãng,Hà Nội,,"Đống Đa, Hà Nội",VN
1160,ChIJXxBMFtaJoDERpm9GYELYWZ0,Buffet Nướng - Lẫu - Bia Ngon,Nhà hàng,0849 400 141,"Buffet Nướng - Lẫu - Bia Ngon, 592 Hẻm 553, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",592 Hẻm 553,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1187,ChIJr-jMJU1joDER7sMb3gGTRF8,BUFFET LẨU VÀ NƯỚNG WORLD GOLD,Nhà hàng,0292 6504 504,"2R63+6CG BUFFET LẨU VÀ NƯỚNG WORLD GOLD, Mai Chí Thọ, Phú Thứ, Cái Răng, Cần Thơ","Phú Thứ, Cái Răng","2R63+6CG, Mai Chí Thọ",Cần Thơ,,"Cái Răng, Cần Thơ",VN
1189,ChIJpZ8nfkydCjERzZVvdEtVnr8,Buffet 123,Quán ăn tự phục vụ,,"Buffet 123, 249 Nguyễn Văn Thiệt, Phường 3, Vĩnh Long","Phường 3, Vĩnh Long",249 Nguyễn Văn Thiệt,Vĩnh Long,,Vĩnh Long,VN
1190,ChIJZZeZQo-rNTERca9a5p3wxYc,55 Phố Hồng Tiến ( Thị Hìn Quán Buffet Lẩu - Nướng 139k ),Nhà hàng món nướng,0966 665 656,"55 Phố Hồng Tiến ( Thị Hìn Quán Buffet Lẩu - Nướng 139k ), Ngõ 39 P. Hồng Tiến, Bồ Đề, Long Biên, Hà Nội","Bồ Đề, Long Biên",Ngõ 39 P. Hồng Tiến,Hà Nội,,"Long Biên, Hà Nội",VN
1192,ChIJRyBeDJyJoDERvqdEigkBZ4A,Tiệm Buffet Nướng MẬU DỊCH SỐ 139,Nhà hàng,0292 3763 139,"Tiệm Buffet Nướng MẬU DỊCH SỐ 139, 196 Võ Văn Kiệt, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",196 Võ Văn Kiệt,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1193,ChIJR_qznyx9oDERySdOgnAOKAY,KHÓI - Buffet Nướng & Lẩu,Nhà hàng,0939 490 453,"KHÓI - Buffet Nướng & Lẩu, 3/2, Tx. Bình Minh, Vĩnh Long","Cái Vồn, Thị xã Bình Minh",3/2,Vĩnh Long,,"Tx. Bình Minh, Vĩnh Long",VN
1194,ChIJQwnn3OyrNTERB8zULRq7VtU,Phệu Quán Buffet Nướng,Nhà hàng,,"Phệu Quán Buffet Nướng, 40 Đ. Nguyễn Văn Huyên, Quan Hoa, Cầu Giấy, Hà Nội","Quan Hoa, Cầu Giấy",40 Đ. Nguyễn Văn Huyên,Hà Nội,,"Cầu Giấy, Hà Nội",VN
1231,ChIJk18OKw-tNTER1LrlxUC7WKY,Tiệm Lẩu Sum Họp - Buffet Lẩu Việt,Nhà hàng,0912 226 686,"Tiệm Lẩu Sum Họp - Buffet Lẩu Việt, 79 P. Nguyễn Văn Tuyết, Ngã Tư Sở, Đống Đa, Hà Nội 100000","Ngã Tư Sở, Đống Đa",79 P. Nguyễn Văn Tuyết,Hà Nội,100000.0,"Đống Đa, Hà Nội",VN
1232,ChIJLagYcDljoDERQTqflm2_Bbc,Buffet world gold,Nhà hàng,0292 6504 504,"Buffet world gold, 70 Mai Chí Thọ, p, Cái Răng, Cần Thơ","p, Cái Răng",70 Mai Chí Thọ,Cần Thơ,,"Cái Răng, Cần Thơ",VN
1259,ChIJDZ93Tx-tNTER_0GyxiSD9vs,TH8988 BUFFET - LẨU - NƯỚNG,Nhà hàng,0972 855 688,"TH8988 BUFFET - LẨU - NƯỚNG, 183 P. Trần Đại Nghĩa, Bách Khoa, Hai Bà Trưng, Hà Nội","Bách Khoa, Hai Bà Trưng",183 P. Trần Đại Nghĩa,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1260,ChIJQUPLIyCtNTERyCWQ587Jf64,K Buk Buffet 139,Món nướng,0934 900 092,"K Buk Buffet 139, 133 Đường 19/5, P. Phúc La, Hà Đông, Hà Nội","P. Phúc La, Hà Đông",133 Đường 19/5,Hà Nội,,"Hà Đông, Hà Nội",VN
1291,ChIJo0cEM0etNTERhCtznsRwZwQ,Nhai Nhóp Nhép - Buffet - Nướng - Lẩu - địa chỉ ăn ngon giá bình dân chất lượng tại Hai Bà Trưng Hà Nội,Nhà hàng món nướng,0813 606 666,"Nhai Nhóp Nhép - Buffet - Nướng - Lẩu - địa chỉ ăn ngon giá bình dân chất lượng tại Hai Bà Trưng Hà Nội, 75 Đại Cồ Việt, Bách Khoa, Hai Bà Trưng, Hà Nội","Bách Khoa, Hai Bà Trưng",75 Đại Cồ Việt,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1307,ChIJO-AU__OtNTERvol1_qBDGXg,Đùm Quyền - Buffet 139k,Nhà hàng món nướng,0335 356 368,"Đùm Quyền - Buffet 139k, 155 P.Yên Lãng, Thịnh Quang, Đống Đa, Hà Nội","Thịnh Quang, Đống Đa",155 P.Yên Lãng,Hà Nội,,"Đống Đa, Hà Nội",VN
1323,ChIJJ8EouIWtNTERBRhxFuqOVJM,Buffet Lẩu Nướng Hoàng Khôi,Nhà hàng,0934 548 014,"Buffet Lẩu Nướng Hoàng Khôi, 91B Nguyễn Hữu Thọ, Đại Kim, Hoàng Mai, Hà Nội 10000","Đại Kim, Hoàng Mai",91B Nguyễn Hữu Thọ,Hà Nội,10000.0,"Hoàng Mai, Hà Nội",VN
1339,ChIJMXHN1aaJoDERAvHbTQXylEE,BÚN ĐẬU NHÀ KHANG 6,Nhà hàng tiệc đứng,,"BÚN ĐẬU NHÀ KHANG 6, 929 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",929 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1353,ChIJFVhFPN6rNTERW3ZusXyX29g,Quán Lẩu Nướng Buffet Huyền Trang,Quán bia,0912 926 368,"Quán Lẩu Nướng Buffet Huyền Trang, ngõ 143 đường bờ sông, Quan Hoa, Cầu Giấy, Hà Nội","Quan Hoa, Cầu Giấy",ngõ 143 đường bờ sông,Hà Nội,,"Cầu Giấy, Hà Nội",VN
1354,ChIJ45pQFSCtNTERAMoaVj3FmH4,Chuối nướng buffet 139k,Nhà hàng món nướng,0824 858 666,"Chuối nướng buffet 139k, 27 P. Đại La, Đồng Tâm, Hai Bà Trưng, Hà Nội","Đồng Tâm, Hai Bà Trưng",27 P. Đại La,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1364,ChIJ8SHNQlWrNTERFz3D5jHhNFM,Quỳnh tey buffet,Nhà hàng ăn nhanh,0932 651 988,"Quỳnh tey buffet, 50 Đ. Yên Phụ, Nguyễn Trung Trực, Ba Đình, Hà Nội","Nguyễn Trung Trực, Ba Đình",50 Đ. Yên Phụ,Hà Nội,,"Ba Đình, Hà Nội",VN
1382,ChIJw4MPXJirNTERYsB1ocHNSNk,Phê Nướng - Buffet Nướng Chảo,Nhà hàng món nướng,0983 866 626,"Phê Nướng - Buffet Nướng Chảo, 91 P. Ô Chợ Dừa, Chợ Dừa, Đống Đa, Hà Nội","Chợ Dừa, Đống Đa",91 P. Ô Chợ Dừa,Hà Nội,,"Đống Đa, Hà Nội",VN
1398,ChIJcZJenHOsNTERFirU0w7kVGU,Buffet Lẩu Mẹt 99k,Nhà hàng,,"Buffet Lẩu Mẹt 99k, 15 Ng. 50 P. Tạ Quang Bửu, Khu tập thể Bách Khoa, Hoàn Kiếm, Hà Nội","Khu tập thể Bách Khoa, Hoàn Kiếm",15 Ng. 50 P. Tạ Quang Bửu,Hà Nội,,"Hoàn Kiếm, Hà Nội",VN
1399,ChIJR0dnM7WtNTER2FZiT2FNDeE,Buffet Đồ Ăn Vặt - Viên Xiên 59k,Quán ăn nhỏ,0378 988 124,"Buffet Đồ Ăn Vặt - Viên Xiên 59k, B15 P. Lương Định Của, Khu tập thể Kim Liên, Đống Đa, Hà Nội","Khu tập thể Kim Liên, Đống Đa",B15 P. Lương Định Của,Hà Nội,,"Đống Đa, Hà Nội",VN
1402,ChIJF2nJyayJoDERON2q2jibKu4,Yaki House Buffet,Nhà hàng,,"2QPH+4QW Yaki House Buffet, Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","An Cư, Ninh Kiều","2QPH+4QW, Huỳnh Cương",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1437,ChIJZ5oMiXuHoDERsZFkzG5T3DQ,King House Buffet,Nhà hàng,,"3Q5H+2PC King House Buffet, Trần Phú, cồn khương Ninh Kiều, Cần Thơ",cồn khương Ninh Kiều,"3Q5H+2PC, Trần Phú",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1438,ChIJy58aRHGsNTERZmI1w-N0WVg,Quán Buffet Sinh Viên,Nhà hàng,0975 759 388,"Quán Buffet Sinh Viên, K11B, Trung Tâm Bách Khoa, 101, Nguyễn Hiền, Phường Bách Khoa, Quận Hai Bà Trưng, Thành Phố Hà Nội, Bách Khoa, Hai Bà Trưng, Hà Nội","Bách Khoa, Hai Bà Trưng","K11B, Trung Tâm Bách Khoa, 101, Nguyễn Hiền, Phường Bách Khoa, Quận Hai Bà Trưng, Thành Phố Hà Nội",Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1439,ChIJ-9ese_atNTER5cWG6MNuYrE,Hầm Quán Buffet Nướng & Lẩu,Nhà hàng món nướng,,"Hầm Quán Buffet Nướng & Lẩu, 200 P. Minh Khai, Minh Khai, Hai Bà Trưng, Hà Nội","Minh Khai, Hai Bà Trưng",200 P. Minh Khai,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1440,ChIJLYDUQXSsNTERrDcIkCoe_l8,Buffet Lẩu Vela 3,Nhà hàng,,"Buffet Lẩu Vela 3, E3 P. Lê Thanh Nghị, Bách Khoa, Hoàn Kiếm, Hà Nội","Bách Khoa, Hoàn Kiếm",E3 P. Lê Thanh Nghị,Hà Nội,,"Hoàn Kiếm, Hà Nội",VN
1485,ChIJscjhgAiJoDERdXpDzpvc6MI,Buffet PB Việt - Food & Beer,Nhà hàng,0292 3601 606,"Buffet PB Việt - Food & Beer, 174 /3 Đ. Lê Bình, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",174 /3 Đ. Lê Bình,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
1486,ChIJf66YCGSrNTERfHI0q1it6X8,Buffet 25k Stefen Long,Nhà hàng tiệc đứng,0946 728 090,"Buffet 25k Stefen Long, ngõ 10 P. Hào Nam, Chợ Dừa, Đống Đa, Hà Nội","Chợ Dừa, Đống Đa",ngõ 10 P. Hào Nam,Hà Nội,,"Đống Đa, Hà Nội",VN
1487,ChIJd_1r7VKtNTERMwu1VMrJNV8,Nhà Hàng BUFFET CHAY- CỖ CHAY - TP CHAY,Nhà hàng,0977 531 484,"Nhà Hàng BUFFET CHAY- CỖ CHAY - TP CHAY, 279 P. Định Công, Định Công Hạ, Hoàng Mai, Hà Nội","Định Công Hạ, Hoàng Mai",279 P. Định Công,Hà Nội,,"Hoàng Mai, Hà Nội",VN
1488,ChIJ32hpdB6rNTERJwZEd776tlU,Bon Bon Quán - Buffet nướng,Nhà hàng,,"Bon Bon Quán - Buffet nướng, 469 P. Đội Cấn, Vĩnh Phú, Ba Đình, Hà Nội","Vĩnh Phú, Ba Đình",469 P. Đội Cấn,Hà Nội,,"Ba Đình, Hà Nội",VN
1498,ChIJp_Gqn72JoDERKx1kt3PvbPk,Buffet xiên que 69k Trần Gia,Quán ăn nhẹ,,"Buffet xiên que 69k Trần Gia, 22 Đ. Số 7, Hưng Lợi, Ninh Kiều, Cần Thơ 94000","Hưng Lợi, Ninh Kiều",22 Đ. Số 7,Cần Thơ,94000.0,"Ninh Kiều, Cần Thơ",VN
1533,ChIJVW58PnqrNTERgyrAylutk4o,Buffet BBQ Lẩu Khế,Nhà hàng,,"Buffet BBQ Lẩu Khế, 58t Ngô Thì Nhậm, Hoàn Kiếm, Hà Nội","Ngô Thì Nhậm, Hoàn Kiếm",58t Ngô Thì Nhậm,Hà Nội,,"Hoàn Kiếm, Hà Nội",VN
1534,ChIJm7Zho1qrNTERVJ2pCFNMPIA,Tửu Quán Buffet Lẩu Nướng - 43 Trần Khát Chân,Nhà hàng,0965 108 998,"Tửu Quán Buffet Lẩu Nướng - 43 Trần Khát Chân, 43 Đ. Đê Trần Khát Chân, Thanh Lương, Hai Bà Trưng, Hà Nội 100000","Thanh Lương, Hai Bà Trưng",43 Đ. Đê Trần Khát Chân,Hà Nội,100000.0,"Hai Bà Trưng, Hà Nội",VN
1535,ChIJ4_V_qZ-rNTERpjrOp9lWiLM,Buffet Snack,Nhà hàng tiệc đứng,0912 312 307,"Buffet Snack, 18 P. Lý Văn Phức, Cát Linh, Đống Đa, Hà Nội","Cát Linh, Đống Đa",18 P. Lý Văn Phức,Hà Nội,,"Đống Đa, Hà Nội",VN
1536,ChIJeQ3jy3asNTERvGUX_6Nmix8,Mchef Buffet & Hotpot,Nhà hàng,,"Mchef Buffet & Hotpot, 117A P. Trần Đại Nghĩa, Bách Khoa, Hoàn Kiếm, Hà Nội","Bách Khoa, Hoàn Kiếm",117A P. Trần Đại Nghĩa,Hà Nội,,"Hoàn Kiếm, Hà Nội",VN
1537,ChIJB_JS3K2rNTERonS1H_kLsb4,Buffet Lẩu nướng Xèo Xèo,Nhà hàng món lẩu,0965 353 098,"Buffet Lẩu nướng Xèo Xèo, 29 P. Hồng Tiến, Bồ Đề, Long Biên, Hà Nội","Bồ Đề, Long Biên",29 P. Hồng Tiến,Hà Nội,,"Long Biên, Hà Nội",VN
1538,ChIJOQItyJitNTERaC9gxQs_yek,Buffet,Nhà hàng ăn nhanh,,"Buffet, 261 Chiến Thắng, P. Văn Quán, Hà Đông, Hà Nội","P. Văn Quán, Hà Đông",261 Chiến Thắng,Hà Nội,,"Hà Đông, Hà Nội",VN
1539,ChIJZeb0jLWrNTERLyjoBmhq8OQ,Buffet Nướng than hoa & Buffet Lẩu,Nhà hàng,,"Buffet Nướng than hoa & Buffet Lẩu, Số 15 Ngõ 9, P. Hoàng Cầu, Chợ Dừa, Đống Đa, Hà Nội","Chợ Dừa, Đống Đa","Số 15 Ngõ 9, P. Hoàng Cầu",Hà Nội,,"Đống Đa, Hà Nội",VN
1540,ChIJGe-TVkOtNTEROYQYx6C1pkM,"Buffet ""Chỉ""",Nhà hàng,,"Buffet ""Chỉ"", 22 P. Vương Thừa Vũ, Khương Thượng, Thanh Xuân, Hà Nội","Khương Thượng, Thanh Xuân",22 P. Vương Thừa Vũ,Hà Nội,,"Thanh Xuân, Hà Nội",VN
1541,ChIJk28IiturNTERtvFxFWxSyKs,Vỉa Quán - Buffet nướng than hoa,Món nướng,,"Vỉa Quán - Buffet nướng than hoa, 87 P. Lò Đúc, Phạm Đình Hổ, Hai Bà Trưng, Hà Nội","Phạm Đình Hổ, Hai Bà Trưng",87 P. Lò Đúc,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
1542,ChIJc3meXeatNTERWeooZIpxrN8,Quán Tắc 2 - Buffet Lẩu Nướng,Nhà hàng món nướng,,"Quán Tắc 2 - Buffet Lẩu Nướng, 148 Đ. Trường Chinh, Khương Thượng, Đống Đa, Hà Nội","Khương Thượng, Đống Đa",148 Đ. Trường Chinh,Hà Nội,,"Đống Đa, Hà Nội",VN
1554,ChIJleu2DsarNTERpP4n3FT0v78,Phê buffet,Nhà hàng món nướng,0568 976 666,"Phê buffet, P. Tôn Quang Phiệt, Cổ Nhuế, Hà Nội","Cổ Nhuế, Hà Nội",P. Tôn Quang Phiệt,Hà Nội,,Hà Nội,VN
