place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress
ChIJG8I9YBcvdTERHh4SoofdXz8,Anhouse Saigon - Homestay,Lưu trú nhà dân,+84 908 542 198,,"54 Đ. Nguyễn Cư Trinh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường Phạm Ngũ Lão, Quận 1",54 Đ. Nguyễn Cư Trinh,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.764614,106.691323",10.764614,106.691323,52,Đường Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
ChIJIcPn1lIvdTER7eZhjTqxhz4,Homestay cô Châu,Lưu trú nhà dân,+84 932 090 691,,"15/20 Đ. Nguyễn Cảnh Chân, Cầu Kho, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Cầu Kho, Quận 1",15/20 Đ. Nguyễn Cảnh Chân,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.758216899999999,106.68808829999999",10.7582169,106.6880883,,,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True
ChIJ-TytlY8vdTER2GHpt7tvxUw,HOMESTAY SAI GON,Lưu trú nhà dân,+84 909 534 678,,"764 Đ. Trần Hưng Đạo, Phường 7, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","Phường 7, Quận 5",764 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.754341799999999,106.6765684",10.7543418,106.6765684,764B,Đường Trần Hưng Đạo,Phường 7,Quận 5,Hồ Chí Minh,True
ChIJmeJz9hkvdTER6LyMfv9QCTM,15A/4 homestay,Lưu trú nhà dân,,,"4 Đ. Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Bến Nghé, Quận 1",4 Đ. Lê Thánh Tôn,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7808542,106.7054017",10.7808542,106.7054017,4,Hẻm 15 A Lê Thánh Tôn,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True
ChIJVSX0sW4vdTERimhLkbx85w0,AYA D’art homestay,Lưu trú nhà dân,+84 904 501 577,,"9b Đ. Phùng Khắc Khoan, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","Đa Kao, Quận 1",9b Đ. Phùng Khắc Khoan,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.784255499999999,106.698043",10.7842555,106.698043,9A,Đường Phùng Khắc Khoan,Phường Đa Kao,Quận 1,Hồ Chí Minh,True
ChIJQX9Fg7QodTERKBGr3MTtaNo,Mi Place Homestay,Nhà trọ,+84 901 457 845,,"77 Trương Định, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Bến Thành, Quận 1",77 Trương Định,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.773164,106.6947041",10.773164,106.6947041,69,Đường Trương Định,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
ChIJMZFH6n0vdTER_wOKV-YRs4g,SKYTEL Homestay,Lưu trú nhà dân,+84 28 7306 5656,,"41 Hồ Hảo Hớn, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường Cô Giang, Quận 1",41 Hồ Hảo Hớn,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7613823,106.6921828",10.7613823,106.6921828,41,Đường Hồ Hảo Hớn,Phường Cô Giang,Quận 1,Hồ Chí Minh,True
ChIJqQLhq6QodTERse3gCPGntOk,Anna Homestay,Khách sạn,,,"378/9 Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","Phường 25, Bình Thạnh",378/9 Xô Viết Nghệ Tĩnh,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.8045703,106.7120226",10.8045703,106.7120226,378/9,Hẻm 378 Xô Viết Nghệ Tĩnh,Phường 25,Quận Bình Thạnh,Hồ Chí Minh,True
ChIJCZeie0AvdTERAVSy3Qpvga8,Em Ơi Homestay,Khách sạn,,,"47-57 Đ. Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Nguyễn Thái Bình, Quận 1",47-57 Đ. Nguyễn Thái Bình,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.769649,106.70039",10.769649,106.70039,47-57,Đường Nguyễn Thái Bình,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True
ChIJWxVV2soodTERwBiHvHpxMfg,Vinh Anh Homestay,Khách sạn,+84 829 005 555,,"187/1 Đ. Điện Biên Phủ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đa Kao, Quận 1",187/1 Đ. Điện Biên Phủ,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.786724999999999,106.69455599999999",10.786725,106.694556,,,Phường Đa Kao,Quận 1,Hồ Chí Minh,True
ChIJ09fLy94odTERRkJbKUP8-RA,A2VINA HOMESTAY,Lưu trú nhà dân,,,"108 Thích Quảng Đức, Phường 5, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Việt Nam","Phường 5, Phú Nhuận",108 Thích Quảng Đức,Thành phố Hồ Chí Minh,70000.0,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.8071404,106.6820384",10.8071404,106.6820384,57,Hẻm 100/31 Thích Quảng Đức,Phường 5,Quận Phú Nhuận,Hồ Chí Minh,True
ChIJoWZ55zQvdTERsf4B3uCkHYc,AN Homestay,Khách sạn,+84 908 536 153,,"82/12 Mac Dinh Chi Street, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đa Kao, Quận 1",82/12 Mac Dinh Chi Street,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.787967,106.69639699999999",10.787967,106.696397,82/12,Hẻm 80-82 Mạc Đĩnh Chi,Phường Đa Kao,Quận 1,Hồ Chí Minh,True
ChIJbYLF1povdTER4-fx9CD_yf0,Hội homestay,Khách sạn,+84 382 883 959,,"145 Đ. Nguyễn Trãi, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Phạm Ngũ Lão, Quận 1",145 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7688433,106.6899909",10.7688433,106.6899909,143C,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
ChIJqzgVTT8vdTER8cZBBephi3o,Kim Lien's Homestay,Khách sạn,,,"110 Đ. Lê Lai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 71009, Việt Nam","Phường Bến Thành, Quận 1",110 Đ. Lê Lai,Thành phố Hồ Chí Minh,71009.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7727837,106.69904319999999",10.7727837,106.6990432,,Đường Lê Lợi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
ChIJNfpmZ_QvdTERBYhtKTF8v5g,The Void Homestay,Khách sạn,+84 932 690 933,,"199 Đ. Calmette, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Nguyễn Thái Bình, Quận 1",199 Đ. Calmette,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.76962,106.697766",10.76962,106.697766,,Đường Calmette,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True
ChIJR8PguT0vdTERNYYARgk3dbk,Yen Homestay,Khách sạn,+84 918 644 954,,"4 Nguyễn Văn Tráng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Phạm Ngũ Lão, Quận 1",4 Nguyễn Văn Tráng,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.769829699999999,106.6922214",10.7698297,106.6922214,1/4,Hẻm 1 Nguyễn Văn Tráng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
ChIJI-elUKUvdTERtLrvR0Zkj3o,My House's Homestay,Lưu trú nhà dân,+84 961 039 009,,"40/48 Đ. Trần Hưng Đạo, Cầu Kho, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Cầu Kho, Quận 1",40/48 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.759044699999999,106.6888017",10.7590447,106.6888017,40/48,Hẻm 393 Trần Hưng Đạo,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True
ChIJ-18WxGIvdTERsBpMaMX0_Ak,Homestay Q1,Lưu trú nhà dân,+84 903 456 474,,"8/13 Đ. Trần Hưng Đạo, Cầu Kho, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Cầu Kho, Quận 1",8/13 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7573557,106.6869389",10.7573557,106.6869389,8/13,Hẻm 541 Đường Trần Hưng Đạo,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True
ChIJEbkxvtIodTERbwSOgmqbsWo,Piglet Homestay,Nhà nghỉ dưỡng,,,"451/11 Hai Bà Trưng, Phường 8, Quận 3, Thành phố Hồ Chí Minh 70000, Việt Nam","Phường 8, Quận 3",451/11 Hai Bà Trưng,Thành phố Hồ Chí Minh,70000.0,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.791197,106.686825",10.791197,106.686825,7,Hẻm 451 Hai Bà Trưng,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True
ChIJB04iKrQodTERopcZsqkoyqI,LOVE HOMESTAY,Lưu trú nhà dân,+84 918 691 702,,"230 Phan Văn Hân, Phường 17, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường 17, Bình Thạnh",230 Phan Văn Hân,Thành phố Hồ Chí Minh,700000.0,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7944705,106.70314839999999",10.7944705,106.7031484,232,Đường Phan Văn Hân,Phường 17,Quận Bình Thạnh,Hồ Chí Minh,True
ChIJDbw57u8vdTERUzxclcC5w4w,Amai Homestay,Khách sạn,,,"5 Đ. Nguyễn Siêu, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Bến Nghé, Quận 1",5 Đ. Nguyễn Siêu,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7775456,106.7045533",10.7775456,106.7045533,4,Hẻm 5 Nguyễn Siêu,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True
ChIJ99JKHfcpdTER1DcYMSlXeV4,Omi Homestay,Lưu trú nhà dân,+84 988 707 555,,"Park 3, Vinhomes Tân Cảng, Thành phố Hồ Chí Minh 700000, Việt Nam","Vinhomes Tân Cảng, Bình Thạnh",Park 3,Thành phố Hồ Chí Minh,700000.0,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7922212,106.7225904",10.7922212,106.7225904,720,Đường Nguyễn Hữu Cảnh,Phường 22,Quận Bình Thạnh,Hồ Chí Minh,True
ChIJb2Az2SMvdTERZYxmn0NeWqY,Homestay Bắc Nam Home 5,Lưu trú nhà dân,+84 862 267 353,,"183/13/15 Đ. Bến Vân Đồn, Phường 5, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 5, Quận 4",183/13/15 Đ. Bến Vân Đồn,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7611811,106.6976523",10.7611811,106.6976523,15,Đường Khánh Hội,Phường 2,Quận 4,Hồ Chí Minh,True
ChIJM0v6fGQvdTERZbkOvJztvMA,Oasis Studio Homestay,Lưu trú nhà dân,+84 901 650 333,,"73 Đ. Đề Thám, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Cô Giang, Quận 1",73 Đ. Đề Thám,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.764114,106.695216",10.764114,106.695216,73B,Đường Đề Thám,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True
ChIJC03aLLAvdTERIk95Wum95Tw,Saturn Homestay 3,Lưu trú nhà dân,,,"Hem 214 b/ 214BIS, Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Nguyễn Cư Trinh, Quận 1","Hem 214 b/ 214BIS, Đ. Nguyễn Trãi",Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7631641,106.68573959999999",10.7631641,106.6857396,214/B1E,Hẻm 214B Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
ChIJDTOyPbgvdTERs6NCuHix4FM,Homestay 171/4,Lưu trú nhà dân,,,"171/4 Đ. Cô Bắc, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Cô Giang, Quận 1",171/4 Đ. Cô Bắc,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.76244,106.69254199999999",10.76244,106.692542,171/4,Hẻm 171 Cô Bắc,Phường Cô Giang,Quận 1,Hồ Chí Minh,True
ChIJ5YWaBhovdTERj9a2mk0--ec,Qcub3 Homestay,Nhà nghỉ dưỡng,,,"137/29/17 Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Nguyễn Cư Trinh, Quận 1",137/29/17 Trần Đình Xu,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7621032,106.6877856",10.7621032,106.6877856,137/19/33B,Hẻm 137/41 Trần Đình Xu,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
ChIJ7YopB9QodTERTihqsU6RBm4,Nắng Homestay,Lưu trú nhà dân,,,"16 Phan Đình Phùng, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","Phường 2, Phú Nhuận",16 Phan Đình Phùng,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.7932908,106.68537579999999",10.7932908,106.6853758,16,Hẻm 41 Phan Đình Phùng,Phường 17,Quận Phú Nhuận,Hồ Chí Minh,True
ChIJ-Wh_MNoodTER_9KumIv5Muk,Hachi homestay,Khách sạn,+84 909 889 212,,"126c1 Phan Đăng Lưu, Phường 3, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","Phường 3, Phú Nhuận",126c1 Phan Đăng Lưu,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.8030291,106.68309269999999",10.8030291,106.6830927,5,Hẻm 6 Phan Xích Long,Phường 3,Quận Phú Nhuận,Hồ Chí Minh,True
ChIJl3peV80odTERz5sBntgnFI8,HOMESTAY 7 NGUYEN VAN MAI,Khách sạn,+84 936 053 046,,"7 Đường Nguyễn Văn Mai, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","Phường 8, Quận 3",7 Đường Nguyễn Văn Mai,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7904608,106.68836929999999",10.7904608,106.6883693,402A,Hẻm 392 Hai Bà Trưng,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True
ChIJV5e1wMoodTERMqPKBWDnceU,Dragon Nest Homestay,Khách sạn,,,"84 Đ. Đinh Tiên Hoàng, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Đa Kao, Quận 1",84 Đ. Đinh Tiên Hoàng,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7901952,106.69785309999999",10.7901952,106.6978531,,Đường Đinh Tiên Hoàng,Phường Đa Kao,Quận 1,Hồ Chí Minh,True
ChIJD1IVCkgvdTER2XkTPNqJl6Q,Ant Hut Homestay,Khách sạn,,,"QPH2+8C8 Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Bến Nghé, Quận 1","QPH2+8C8, Lý Tự Trọng",Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.778289899999999,106.7010732",10.7782899,106.7010732,28,Đường Lý Tự Trọng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True
ChIJsUaSJkEvdTERfEuiujFPCJ0,G9 Homestay - Dang Thi Nhu,Lưu trú nhà dân,+84 932 435 494,,"23 Đ. Đặng Thị Nhu, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường Nguyễn Thái Bình, Quận 1",23 Đ. Đặng Thị Nhu,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7693833,106.6973546",10.7693833,106.6973546,21,Đường Đặng Thị Nhu,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True
ChIJeR3FGTwvdTERHHxeuVu1YVk,Chi's Homestay,Khách sạn,+84 823 045 279,,"6/9 Đ. Cách Mạng Tháng 8, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 760000, Việt Nam","Phường Bến Thành, Quận 1",6/9 Đ. Cách Mạng Tháng 8,Thành phố Hồ Chí Minh,760000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7720363,106.6933518",10.7720363,106.6933518,6/11,Hẻm 6 Cách Mạng Tháng 8,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
ChIJt_0RhG0vdTER_0oQDdZOlIo,Saigonese Homestay,Khách sạn,+84 909 642 320,,"1A Đ. Đề Thám, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Cô Giang, Quận 1",1A Đ. Đề Thám,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.763934599999999,106.69517809999999",10.7639346,106.6951781,69/1,Hẻm 69 Đề Thám,Phường Cô Giang,Quận 1,Hồ Chí Minh,True
ChIJ906_iRYvdTERcqYTeNVQz4g,Kẹo's Homestay,Lưu trú nhà dân,,,"247 Đ. Trần Hưng Đạo, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Cô Giang, Quận 1",247 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7649519,106.692988",10.7649519,106.692988,249,Đường Trần Hưng Đạo,Phường Cô Giang,Quận 1,Hồ Chí Minh,True
ChIJSTWHQxQvdTERhnSO6qCkD1I,home stay,Khách sạn,+84 909 546 839,,"65 Cô Giang, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Cầu Ông Lãnh, Quận 1",65 Cô Giang,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7638429,106.695976",10.7638429,106.695976,63A,Đường Cô Giang,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True
ChIJK7Vvf3wvdTERR8PBrSA9lsQ,Buddha homestay,Khách sạn,+84 945 673 038,,"189B/A10 Đ. Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Nguyễn Cư Trinh, Quận 1",189B/A10 Đ. Cống Quỳnh,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.767064999999999,106.684958",10.767065,106.684958,A11,Hẻm 189B Cống Quỳnh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
ChIJcS7kkSMvdTERklznjRCBEVc,"P""m""P Homestay",Khách sạn lưu trú dài hạn,+84 867 619 808,,"211/20 Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh 71000, Việt Nam","Phường Nguyễn Cư Trinh, Quận 1",211/20 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,71000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.765680999999999,106.688209",10.765681,106.688209,22,Hẻm 211 Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
ChIJ-_El_RkvdTERZ6kzAqBoGBE,Duy Homestay,Khách sạn,+84 969 113 222,,"198 Đ. Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Nguyễn Cư Trinh, Quận 1",198 Đ. Nguyễn Cư Trinh,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.763232,106.687927",10.763232,106.687927,,Đường Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
ChIJrRsjOBcvdTERXzEjY3jEqoU,Qcub4 Homestay,Lưu trú nhà dân,+84 942 421 402,,"10 Đ. Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường Nguyễn Cư Trinh, Quận 1",10 Đ. Nguyễn Cư Trinh,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7629222,106.6890366",10.7629222,106.6890366,12,Hẻm 122/10 Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
ChIJ227FalsvdTER7IDnNibXq8s,Homestay,Lưu trú nhà dân,,,"214/B14D Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh 71014, Việt Nam","Phường Nguyễn Cư Trinh, Quận 1",214/B14D Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,71014.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.763487999999999,106.6860062",10.763488,106.6860062,,Hẻm 214 Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
ChIJ2U5h4v4vdTERTcSsoy1h8FY,Owen Homestay,Lưu trú nhà dân,+84 918 478 998,,"183 37 Đ. Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Phạm Ngũ Lão, Quận 1",183 37 Đ. Bùi Viện,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.76558,106.69149999999999",10.76558,106.6915,37,Đường Bùi Viện,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True
ChIJOwwWojkpdTERBDma6xhHA74,Ân Mập Homestay,Lưu trú nhà dân,+84 588 111 148,,"305 Đ. Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Tân Định, Quận 1",305 Đ. Nguyễn Văn Nguyễn,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.794175599999999,106.68601869999999",10.7941756,106.6860187,311,Hẻm 212 Nguyễn Văn Nguyễn,Phường Tân Định,Quận 1,Hồ Chí Minh,True
ChIJweTuK4spdTER28jN0SNQOFI,Homestay vui vẻ,Khách sạn,+84 973 199 992,,"196 Ter/JB, Đ. Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Tân Định, Quận 1","196 Ter/JB, Đ. Trần Quang Khải",Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.792058299999999,106.6883738",10.7920583,106.6883738,G3,Hẻm 196 Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True
ChIJbUvBlbQpdTER6ZCHGTvTTdA,Homestay,Lưu trú nhà dân,,,"28 Đường Nguyễn Văn Mai, Phường 8, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","Phường 8, Quận 3",28 Đường Nguyễn Văn Mai,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7901452,106.6878177",10.7901452,106.6878177,32A,Đường Nguyễn Văn Mai,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True
ChIJ3TbcLT8pdTERluQ5RFCYlS8,Bee's Tropicool Homestay,Khách sạn,+84 988 080 249,,"203 Đ. Hoàng Sa, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Tân Định, Quận 1",203 Đ. Hoàng Sa,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7953399,106.69022199999999",10.7953399,106.690222,,Đường Hoàng Sa,Phường Tân Định,Quận 1,Hồ Chí Minh,True
ChIJuRXR7jMpdTERQ7Ll5BF_z9o,Mia Homestay,Lưu trú nhà dân,+84 902 426 233,,"139/20D Phan Đăng Lưu, Phường 3, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường 3, Phú Nhuận",139/20D Phan Đăng Lưu,Thành phố Hồ Chí Minh,700000.0,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.801933,106.68206699999999",10.801933,106.682067,162/22,Hẻm 162 Phan Đăng Lưu,Phường 3,Quận Phú Nhuận,Hồ Chí Minh,True
ChIJI8jKlH0pdTERyFekAHUcilA,Bohemian Homestay,Khách sạn,,,"18 Lý Văn Phức, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Tân Định, Quận 1",18 Lý Văn Phức,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.791101999999999,106.69403",10.791102,106.69403,18,Hẻm 33 Đường Lý Văn Phức,Phường Tân Định,Quận 1,Hồ Chí Minh,True
ChIJ78yBydUodTERxGd_IMk9aEw,Anh Sau Homestay,Khách sạn,+84 902 523 909,,"107/3 Duy Tân, Street, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","Street, Phú Nhuận",107/3 Duy Tân,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.7946157,106.6788725",10.7946157,106.6788725,10,Hẻm 130 Duy Tân,Phường 15,Quận Phú Nhuận,Hồ Chí Minh,True
ChIJbxSxjVsvdTER_hD3BtBkXsI,Nguyên Linh homestay,Lưu trú nhà dân,+84 562 488 888,,"91/6 Trần Quốc Toản, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","Võ Thị Sáu, Quận 3",91/6 Trần Quốc Toản,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.78465,106.687829",10.78465,106.687829,91/8,Hẻm 89 Trần Quốc Toản,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True
ChIJ7YopB9QodTERJPv_ySwGmLs,Sunshine Homestay,Lưu trú nhà dân,,,"16 Phan Đình Phùng, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","Phường 2, Phú Nhuận",16 Phan Đình Phùng,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.7932908,106.68537579999999",10.7932908,106.6853758,16,Hẻm 41 Phan Đình Phùng,Phường 17,Quận Phú Nhuận,Hồ Chí Minh,True
