place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress
ChIJdy2kJzwvdTERPL5BGT80k84,C?a Hàng Catwalk,C?a hàng qu?n áo,+84 28 3829 6819,,"80 Ph?m H?ng Thái, Phu?ng B?n Thành, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng B?n Thành, Qu?n 1",80 Ph?m H?ng Thái,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.771429399999999,106.69398869999999",10.7714294,106.6939887,84,Ðu?ng Ph?m H?ng Thái,Phu?ng B?n Thành,Qu?n 1,H? Chí Minh,TRUE
ChIJiVQjcBUvdTERh7qEfI-oFNs,C?a Hàng Kim H?u,C?a hàng,+84 28 6291 0595,,"65 Ð. Yersin, Phu?ng C?u Ông Lãnh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng C?u Ông Lãnh, Qu?n 1",65 Ð. Yersin,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7666389,106.697611",10.7666389,106.697611,61,Ðu?ng Yersin,Phu?ng Nguy?n Thái Bình,Qu?n 1,H? Chí Minh,TRUE
ChIJdcX0_hQvdTEROVtLrA4GlCE,C?a Hàng ÐTDÐ Tha`nh Danh,C?a hàng bán d? di?n t?,+84 933 121 279,,"220 Nguy?n Thái H?c, Phu?ng C?u Ông Lãnh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng C?u Ông Lãnh, Qu?n 1",220 Nguy?n Thái H?c,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.765589,106.6966542",10.765589,106.6966542,204,Ðu?ng Nguy?n Thái H?c,Phu?ng C?u Ông Lãnh,Qu?n 1,H? Chí Minh,TRUE
ChIJD80rziIvdTERsL7_gVzBIIk,C?a hàng concung.com,C?a hàng d? tr? em,,,"223B Ð. C?ng Qu?nh, Phu?ng Nguy?n Cu Trinh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Nguy?n Cu Trinh, Qu?n 1",223B Ð. C?ng Qu?nh,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.767714,106.685363",10.767714,106.685363,,Ðu?ng Ph?m Vi?t Chánh,Phu?ng Nguy?n Cu Trinh,Qu?n 1,H? Chí Minh,TRUE
ChIJE-56pBEvdTERBUAsSdQAgd8,C?a Hàng Bánh Cu?n Van Tùng,C?a hàng bán d? an n?u s?n,+84 28 3837 0322,,"2 Tr?n Ðình Xu, C?u Kho, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","C?u Kho, Qu?n 1",2 Tr?n Ðình Xu,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7591948,106.6920961",10.7591948,106.6920961,5,H?m 19 Võ Van Ki?t,Phu?ng C?u Kho,Qu?n 1,H? Chí Minh,TRUE
ChIJQx0pERsvdTER6R7Zb5sbvhw,C?a Hàng Ð?ng H? Thanh Nguy?t,C?a hàng d?ng h?,+84 28 3838 8179,,"158 Ð. Nguy?n Van C?, Phu?ng Nguy?n Cu Trinh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Nguy?n Cu Trinh, Qu?n 1",158 Ð. Nguy?n Van C?,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.759191999999999,106.684331",10.759192,106.684331,156,Ðu?ng Nguy?n Van C?,Phu?ng Nguy?n Cu Trinh,Qu?n 1,H? Chí Minh,TRUE
ChIJt7Rfvg8vdTERewrQbHdAf3A,Convenient Store @ Van Do Apartment,C?a hàng t?p ph?m,,,"348 Ð. B?n Vân Ð?n, Phu?ng 1, Qu?n 4, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 1, Qu?n 4",348 Ð. B?n Vân Ð?n,Thành ph? H? Chí Minh,,"Qu?n 4, Thành ph? H? Chí Minh",VN,"10.7551886,106.6900161",10.7551886,106.6900161,360BIS,Ðu?ng B?n Vân Ð?n,Phu?ng 1,Qu?n 4,H? Chí Minh,TRUE
ChIJ3wlWJBIvdTERo7M4RwG2jOM,C?a Hàng Hùng G?o,C?a hàng g?o,+84 909 434 289,,"254/31 Ð. B?n Vân Ð?n, Phu?ng 5, Qu?n 4, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 5, Qu?n 4",254/31 Ð. B?n Vân Ð?n,Thành ph? H? Chí Minh,,"Qu?n 4, Thành ph? H? Chí Minh",VN,"10.762825399999999,106.696435",10.7628254,106.696435,2-Feb,Ðu?ng Ð? Thám,Phu?ng C?u Ông Lãnh,Qu?n 1,H? Chí Minh,TRUE
ChIJ11ReuBQvdTER4aZUWpVq45U,C?a hàng gas Nam Gas Qu?n 4,C?a hàng ga,+84 28 3943 5435,,"147 Ð. B?n Vân Ð?n, Phu?ng 6, Qu?n 4, Thành ph? H? Chí Minh 70000, Vi?t Nam","Phu?ng 6, Qu?n 4",147 Ð. B?n Vân Ð?n,Thành ph? H? Chí Minh,70000,"Qu?n 4, Thành ph? H? Chí Minh",VN,"10.7632184,106.698944",10.7632184,106.698944,148D,Ðu?ng B?n Vân Ð?n,Phu?ng 6,Qu?n 4,H? Chí Minh,TRUE
ChIJW-He1x4vdTER6hWvkl3dG6Y,C?a hàng vi tính Ti?n Phát,C?a hàng máy tính,+84 915 200 091,,"173/14 Ð. Nguy?n Th? Minh Khai, Phu?ng Ph?m Ngu Lão, Qu?n 1, Thành ph? H? Chí Minh 70000, Vi?t Nam","Phu?ng Ph?m Ngu Lão, Qu?n 1",173/14 Ð. Nguy?n Th? Minh Khai,Thành ph? H? Chí Minh,70000,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.770660099999999,106.6867463",10.7706601,106.6867463,161,Ðu?ng Nguy?n Th? Minh Khai,Phu?ng Ph?m Ngu Lão,Qu?n 1,H? Chí Minh,TRUE
ChIJ5-BHaiMvdTERrV453WdDU6g,C?a Hàng V?t Li?u Xây D?ng Kim Nhung,C?a hàng v?t li?u xây d?ng,+84 28 3834 2908,,"250 Võ Van T?n, Phu?ng 5, Qu?n 3, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 5, Qu?n 3",250 Võ Van T?n,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.7724376,106.6863298",10.7724376,106.6863298,260,Ðu?ng Võ Van T?n,Phu?ng 5,Qu?n 3,H? Chí Minh,TRUE
ChIJ_2Yf3aUvdTERQLgwwWmjQJg,C?a Hàng D?ng C? Thu? L?c Tu?ng Vân,C?a hàng d? gia d?ng,+84 936 782 424,,"67 Ð. Calmette, Phu?ng Nguy?n Thái Bình, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Nguy?n Thái Bình, Qu?n 1",67 Ð. Calmette,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.767367499999999,106.6994909",10.7673675,106.6994909,69,Ðu?ng Calmette,Phu?ng Nguy?n Thái Bình,Qu?n 1,H? Chí Minh,TRUE
ChIJ4dCd2EYvdTERMUl9o0eCdlM,C?a Hàng Bánh Mì Th?o Vy,Ti?m bánh,,,"26 Tôn Th?t Thi?p, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","B?n Nghé, Qu?n 1",26 Tôn Th?t Thi?p,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7736605,106.70261959999999",10.7736605,106.7026196,28,Ðu?ng Tôn Th?t Thi?p,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJiYPVsyEpdTERMaCmlk4tvJ8,C?a Hàng Ði?n Nu?c Gia D?ng Công Thành,C?a hàng v?t li?u xây d?ng,+84 913 886 433,,"46 Vu Huy T?n, Phu?ng 3, Bình Th?nh, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 3, Bình Th?nh",46 Vu Huy T?n,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.795843999999999,106.6948005",10.795844,106.6948005,42,Vu Huy T?n,Phu?ng 3,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJhTnrUtIodTERSDgYH6v7Wv4,C?a hàng VLXD Mai Lan,C?a hàng v?t li?u xây d?ng,+84 28 6670 4181,,"22 Phan Ðình Phùng, Phu?ng 2, Phú Nhu?n, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 2, Phú Nhu?n",22 Phan Ðình Phùng,Thành ph? H? Chí Minh,,"Phú Nhu?n, Thành ph? H? Chí Minh",VN,"10.7933183,106.6852701",10.7933183,106.6852701,22A,H?m 41 Phan Ðình Phùng,Phu?ng 17,Qu?n Phú Nhu?n,H? Chí Minh,TRUE
ChIJIWZRCNEodTERTn0S6jgO-Xo,C?a Hàng Banuba,Ti?m bánh,+84 978 167 921,,"456 Ð. Tru?ng Sa, Phu?ng 2, Phú Nhu?n, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 2, Phú Nhu?n",456 Ð. Tru?ng Sa,Thành ph? H? Chí Minh,,"Phú Nhu?n, Thành ph? H? Chí Minh",VN,"10.7967681,106.684523",10.7967681,106.684523,,Ðu?ng Tru?ng Sa,Phu?ng 2,Qu?n Phú Nhu?n,H? Chí Minh,TRUE
ChIJg3fe48wodTER5V6R12VnbIk,C?a Hàng Vali - Balo Thúy Qu?nh,C?a hàng ph? ki?n th?i trang,+84 932 718 438,,"33 Nguy?n H?u C?u, Phu?ng Tân Ð?nh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Tân Ð?nh, Qu?n 1",33 Nguy?n H?u C?u,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7912459,106.691452",10.7912459,106.691452,188B,Ðu?ng Nguy?n H?u C?u,Phu?ng Tân Ð?nh,Qu?n 1,H? Chí Minh,TRUE
ChIJi9ORytopdTERC8B14C5LAmo,C?a hàng tr?i nghi?m Samsung 149F Tr?n Quang Kh?i,C?a hàng bán d? di?n t?,+84 776 666 431,,"149F Ð. Tr?n Quang Kh?i, Phu?ng Tân Ð?nh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Tân Ð?nh, Qu?n 1",149F Ð. Tr?n Quang Kh?i,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7917033,106.6906123",10.7917033,106.6906123,149-151,Ðu?ng Tr?n Quang Kh?i,Phu?ng Tân Ð?nh,Qu?n 1,H? Chí Minh,TRUE
ChIJocun58wodTERit1LDtLpH74,Fairy Fruits Shop,C?a hàng th?c ph?m h?u co,+84 964 411 780,,"26 Huy?n Quang, Phu?ng Tân Ð?nh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Tân Ð?nh, Qu?n 1",26 Huy?n Quang,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.791106,106.6915957",10.791106,106.6915957,30,Ðu?ng Huy?n Quang,Phu?ng Tân Ð?nh,Qu?n 1,H? Chí Minh,TRUE
ChIJJROIJ8oodTERie7kBA2-s88,C?a Hàng Co Ði?n H?ng Nhiên,C?a hàng,+84 909 602 225,,"53 Bùi H?u Nghia, Phu?ng 1, Bình Th?nh, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 1, Bình Th?nh",53 Bùi H?u Nghia,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.7947156,106.6976828",10.7947156,106.6976828,34/28/22,Diên H?ng,Phu?ng 1,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJ5TA-28oodTERiFeYIARmsME,C?a Hàng F & C,C?a hàng,+84 28 3822 8082,,"85 Ð. Ðinh Tiên Hoàng, Ða Kao, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Ða Kao, Qu?n 1",85 Ð. Ðinh Tiên Hoàng,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.79007,106.697638",10.79007,106.697638,85-87,Ðu?ng Ðinh Tiên Hoàng,Phu?ng Ða Kao,Qu?n 1,H? Chí Minh,TRUE
ChIJFWnrAzMvdTERP2acwQ4ALl8,C?a Hàng Thu Hi?n Matxcova,C?a hàng,+84 914 135 068,,"79 Ð. Võ Th? Sáu, Phu?ng 6, Qu?n 3, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 6, Qu?n 3",79 Ð. Võ Th? Sáu,Thành ph? H? Chí Minh,,"Qu?n 3, Thành ph? H? Chí Minh",VN,"10.7872228,106.69143079999999",10.7872228,106.6914308,77,Ðu?ng Võ Th? Sáu,Phu?ng Võ Th? Sáu,Qu?n 3,H? Chí Minh,TRUE
ChIJ24UIyrMpdTER4Mc82AdvNto,Saigon Sports-C?a Hàng Th? D?c Th? Thao,C?a hàng d? th? thao,+84 903 922 591,,"72B Ð. Ðinh Tiên Hoàng, Ða Kao, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Ða Kao, Qu?n 1",72B Ð. Ðinh Tiên Hoàng,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7899955,106.69811469999999",10.7899955,106.6981147,72C,Ðu?ng Ðinh Tiên Hoàng,Phu?ng Ða Kao,Qu?n 1,H? Chí Minh,TRUE
ChIJc1m9kLModTERnFQmwz-Z9DA,May Store,C?a hàng qu?n áo nam,+84 966 149 614,,"11/22 Xô Vi?t Ngh? Tinh, Phu?ng 17, Bình Th?nh, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 17, Bình Th?nh",11/22 Xô Vi?t Ngh? Tinh,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.792691,106.7067474",10.792691,106.7067474,,Ðu?ng Xô Vi?t Ngh? Tinh,Phu?ng 17,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJJ9KWKq0odTERwx1y9r8ft4s,C?a Hàng Ði?n Nu?c Quyên,C?a hàng bán d? di?n t?,+84 28 6671 7267,,"117/76, Ðu?ng Nguy?n H?u C?nh, Phu?ng 22, Qu?n Bình Th?nh, Phu?ng 22, Bình Th?nh, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 22, Bình Th?nh","117/76, Ðu?ng Nguy?n H?u C?nh, Phu?ng 22, Qu?n Bình Th?nh",Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.7884198,106.7140905",10.7884198,106.7140905,86E,Ðu?ng Ngô T?t T?,Phu?ng 22,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJ_be-_OEpdTEReWxLmzvXpfc,C?a Hàng Coop Smile,C?a hàng ti?n l?i,,,"101 Hu?nh M?n Ð?t, Phu?ng 19, Bình Th?nh, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 19, Bình Th?nh",101 Hu?nh M?n Ð?t,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.7894101,106.7087064",10.7894101,106.7087064,,Ðu?ng Hu?nh M?n Ð?t,Phu?ng 19,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJVaK9OrIodTERClCDUSj9who,C?a Hàng Ð?c S?n Tây Ninh M? H?nh,C?a hàng t?p ph?m,+84 932 001 007,,"6A Ng. T?t T?, Phu?ng 19, Bình Th?nh, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 19, Bình Th?nh",6A Ng. T?t T?,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.791744999999999,106.71135",10.791745,106.71135,6A,Ðu?ng Ngô T?t T?,Phu?ng 19,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJ20qULEsvdTERhRHWMwpJJBU,C?a Hàng H?ng Hàn Qu?c,C?a hàng bán th?c ph?m s?ch,+84 28 2219 5278,,"4 Nguy?n B?nh Khiêm, Ða Kao, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Ða Kao, Qu?n 1",4 Nguy?n B?nh Khiêm,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7889591,106.7033316",10.7889591,106.7033316,,Ðu?ng Nguy?n B?nh Khiêm,Phu?ng Ða Kao,Qu?n 1,H? Chí Minh,TRUE
ChIJQ6_zz6wodTERrXnO_xY8eSs,C?a hàng rau qu? s?ch LKmarket,C?a hàng th?c ph?m h?u co,+84 938 742 874,,"48A Ð. Nguy?n H?u C?nh, Phu?ng 22, Bình Th?nh, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 22, Bình Th?nh",48A Ð. Nguy?n H?u C?nh,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.7889048,106.71577669999999",10.7889048,106.7157767,Feb-58,Ðu?ng Nguy?n H?u C?nh,Phu?ng 22,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJGc_Eh7EodTERGfNxD5jBkEw,C?a Hàng Ði?n nu?c Ti?n,C?a hàng thi?t b? di?n,+84 913 762 287,,"47Q Phan Van Hân, Phu?ng 17, Bình Th?nh, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng 17, Bình Th?nh",47Q Phan Van Hân,Thành ph? H? Chí Minh,,"Bình Th?nh, Thành ph? H? Chí Minh",VN,"10.793428299999999,106.7069284",10.7934283,106.7069284,,Ðu?ng Phan Van Hân,Phu?ng 17,Qu?n Bình Th?nh,H? Chí Minh,TRUE
ChIJJdz_CUgvdTER7oEV-drx57Y,Shop Vingo,C?a hàng trang s?c,+84 28 6272 6247,,"Phòng 29 T?ng 2 Chung cu Catinat, 26 Lý T? Tr?ng, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","B?n Nghé, Qu?n 1","Phòng 29 T?ng 2 Chung cu Catinat, 26 Lý T? Tr?ng",Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.778214199999999,106.70097559999999",10.7782142,106.7009756,,Ðu?ng Ð?ng Kh?i,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJ882-OUgvdTERFr1Bfx8WyZU,C?a Hàng Bao Bì Thành Công,C?a hàng,+84 908 857 116,,"53F Ð. Nguy?n Du, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh 700000, Vi?t Nam","B?n Nghé, Qu?n 1",53F Ð. Nguy?n Du,Thành ph? H? Chí Minh,700000,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7799879,106.7010454",10.7799879,106.7010454,115,Ðu?ng Hai Bà Trung,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJM7w7xUcvdTER1BWgSOW8xkg,C?a Hàng Lee Fashion,C?a hàng qu?n áo,+84 28 6299 0953,,"72 Ð. Lê Thánh Tôn, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","B?n Nghé, Qu?n 1",72 Ð. Lê Thánh Tôn,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7776819,106.7019395",10.7776819,106.7019395,65,Lê Thánh Tôn,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJhxnfHz4vdTERkXUWo4XZGk4,Lê Loi Alley Convenience Store,C?a hàng t?p ph?m,,,"36 Ð. Lê L?i, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","B?n Nghé, Qu?n 1",36 Ð. Lê L?i,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7743132,106.70040039999999",10.7743132,106.7004004,35/36/3TER,H?m 38 Ðu?ng Lê L?i,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJZ-Dw2TgvdTERxJYjWMLdxWE,C?a hàng "Gi?c mo s?a Vi?t",C?a hàng bo s?a,+84 1900 636979,,"S? 455 Qu?c L? 22, X. Tân An H?i, H. C? Chi, TP. H? Chí Minh, H? Chí Minh, 700000, Vi?t Nam","Phu?ng B?n Thành, H? Chí Minh","S? 455 Qu?c L? 22, X. Tân An H?i, H. C? Chi, TP. H? Chí Minh",Thành ph? H? Chí Minh,700000,"H? Chí Minh, Thành ph? H? Chí Minh",VN,"10.774365,106.69686949999999",10.774365,106.6968695,42,H?m 65 Th? Khoa Huân,Phu?ng B?n Thành,Qu?n 1,H? Chí Minh,TRUE
ChIJC4MN2EcvdTERpP1q_afLwbI,Dunlopillo Store,C?a hàng n?i th?t,+84 28 3500 4928,,"L2 Floor, Vincom Center B, 72, Le Thanh Ton Street, District 1, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","B?n Nghé, Qu?n 1","L2 Floor, Vincom Center B, 72, Le Thanh Ton Street, District 1",Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7780714,106.70199579999999",10.7780714,106.7019958,,Ðu?ng Lê Thánh Tôn,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJWQftxUAvdTERSi3IV7yMTLU,C?a Hàng Luong Camera,C?a hàng thi?t b? di?n,+84 909 101 730,,"62Bis Ð. Hu?nh Thúc Kháng, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","B?n Nghé, Qu?n 1",62Bis Ð. Hu?nh Thúc Kháng,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.772156899999999,106.7012582",10.7721569,106.7012582,92,Ðu?ng Hu?nh Thúc Kháng,Phu?ng B?n Nghé,Qu?n 1,H? Chí Minh,TRUE
ChIJRyz5OD8vdTERlHOE7sWelxs,C?a Hàng Khanh Cu?ng,C?a hàng d? gia d?ng,+84 903 807 542,,"S?p 810, Ch? B?n Thành, Phu?ng B?n Thành, Qu?n 1, Phu?ng B?n Thành, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng B?n Thành, Qu?n 1","S?p 810, Ch? B?n Thành, Phu?ng B?n Thành, Qu?n 1",Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7718818,106.69800049999999",10.7718818,106.6980005,,Công Tru?ng Quách Th? Trang,Phu?ng B?n Thành,Qu?n 1,H? Chí Minh,TRUE
ChIJ0xjgiwgvdTERNaMpnVK_GkA,c?a hàng 85,C?a hàng t?ng h?p,,,"85 Ð. Yersin, Phu?ng C?u Ông Lãnh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng C?u Ông Lãnh, Qu?n 1",85 Ð. Yersin,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7679342,106.6968794",10.7679342,106.6968794,85,Ðu?ng Yersin,Phu?ng Nguy?n Thái Bình,Qu?n 1,H? Chí Minh,TRUE
ChIJO6kWBEAvdTERK2cxJcUrzHI,C?a Hàng 232 Tu Cup Pen,C?a hàng,+84 28 3821 2721,,"232 Ð. Nguy?n Công Tr?, Phu?ng Nguy?n Thái Bình, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Nguy?n Thái Bình, Qu?n 1",232 Ð. Nguy?n Công Tr?,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.767921999999999,106.7002289",10.767922,106.7002289,232,H?m 258 Ðu?ng Nguy?n Công Tr?,Phu?ng Nguy?n Thái Bình,Qu?n 1,H? Chí Minh,TRUE
ChIJT0kEWQEvdTERcvjlcT0HC_8,Shop Q Fashion,C?a hàng qu?n áo,+84 908 641 953,,"55/21 Ð. Lê Th? H?ng G?m, Phu?ng Nguy?n Thái Bình, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Nguy?n Thái Bình, Qu?n 1",55/21 Ð. Lê Th? H?ng G?m,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7684029,106.6981208",10.7684029,106.6981208,24,H?m 55 Ðu?ng Nguy?n Thái Bình,Phu?ng Nguy?n Thái Bình,Qu?n 1,H? Chí Minh,TRUE
ChIJFcCl2T8vdTER8-eEJQj0xYI,C?A HÀNG TBÐ CHÍ THÔNG,C?a hàng thi?t b? di?n,+84 989 510 038,,"124 Ð. Nguy?n Thái Bình, Phu?ng Nguy?n Thái Bình, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Nguy?n Thái Bình, Qu?n 1",124 Ð. Nguy?n Thái Bình,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7683036,106.69853289999999",10.7683036,106.6985329,124,Ðu?ng Nguy?n Thái Bình,Phu?ng Nguy?n Thái Bình,Qu?n 1,H? Chí Minh,TRUE
ChIJ4_G7exUvdTERceME31widFs,C?a Hàng Lan Phu?c,C?a hàng,+84 28 3821 3416,,"106 Ð. Yersin, Phu?ng Nguy?n Thái Bình, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Nguy?n Thái Bình, Qu?n 1",106 Ð. Yersin,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7670088,106.6977977",10.7670088,106.6977977,104,Ðu?ng Yersin,Phu?ng Nguy?n Thái Bình,Qu?n 1,H? Chí Minh,TRUE
ChIJRT8t3z8vdTERa3APOvidAJs,C?a Hàng B?c Ð?n Quách Sung,Th? b?c,+84 28 3915 1569,,"133 Ð. Ký Con, Phu?ng Nguy?n Thái Bình, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng Nguy?n Thái Bình, Qu?n 1",133 Ð. Ký Con,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.7676836,106.69782839999999",10.7676836,106.6978284,164,Ðu?ng Nguy?n Thái Bình,Phu?ng Nguy?n Thái Bình,Qu?n 1,H? Chí Minh,TRUE
ChIJUdnZpz4vdTER3YBZ8qgSDXo,C?a Hàng Thi?t B? Ði?n Thu?n - Kho tr? hàng SuavaBe Lazada,C?a hàng d? gia d?ng,,,"20 Ð. Ð?ng Tr?n Côn, Phu?ng B?n Thành, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng B?n Thành, Qu?n 1",20 Ð. Ð?ng Tr?n Côn,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.772587399999999,106.6941171",10.7725874,106.6941171,18,Ðu?ng Ð?ng Tr?n Côn,Phu?ng B?n Thành,Qu?n 1,H? Chí Minh,TRUE
ChIJ7_X3yj4vdTERsUGs18itmN0,C?a Hàng Trang S?c Pha Lê Swarovski-L? H?ng,C?a hàng trang s?c,+84 28 3827 3596,,"101 Ð. Lê Thánh Tôn, Phu?ng B?n Thành, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam","Phu?ng B?n Thành, Qu?n 1",101 Ð. Lê Thánh Tôn,Thành ph? H? Chí Minh,,"Qu?n 1, Thành ph? H? Chí Minh",VN,"10.773042,106.695644",10.773042,106.695644,184,H?m 176 Ðu?ng Lý T? Tr?ng,Phu?ng B?n Thành,Qu?n 1,H? Chí Minh,TRUE
